,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.346715927124023
1,1700,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.39682912826538
2,1700,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.445827960968018
3,1700,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.495367527008057
4,1700,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.545367002487183
5,1700,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.596029281616211
6,1700,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.643031597137451
7,1700,1502,1499,1500,-0.6,0.6,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.69463324546814
8,1700,1502,1499,1500,-0.5,0.7,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.743616342544556
9,1700,1502,1499,1500,-0.5,0.7,10,170.0,-3.756456921414938,-2.2781640645719623,309.0107172815647,1000.0,1000.0,-4.09498693830501,1.5912517345362418,Controller Detection,1500,1500,3.7,8.79221796989441
10,1700,1502,1499,1500,-0.5,0.7,10,170.0,-3.7839716650296022,-2.263992186895538,307.37756554859214,1000.0,1000.0,-4.119622750406244,1.5725172744380995,Controller Detection,1500,1500,3.7,8.841208696365356
11,1700,1502,1499,1500,-0.5,0.7,11,169.0,-3.690813500301709,-2.4265975230379606,308.0773315889616,1000.0,1000.0,-4.086019496485866,1.6777736757860726,Controller Detection,1500,1500,3.7,8.899776935577393
12,1700,1502,1499,1500,-0.5,0.7,12,168.0,-3.667815281714705,-2.356293561666616,306.1721728120042,1000.0,1000.0,-4.077565696213132,1.5422212171401932,Controller Detection,1500,1500,3.7,8.948778629302979
13,1700,1501,1499,1500,-0.5,0.7,12,168.0,-3.510948566963868,-2.459654009437764,305.6431586209423,1000.0,1000.0,-3.945616741004387,1.6759374150351876,Controller Detection,1500,1500,3.7,8.999333143234253
14,1700,1501,1499,1500,-0.5,0.7,12,168.0,-3.4190661429793816,-2.4050269421887855,306.1387339514384,1000.0,1000.0,-3.844384562518205,1.6416075103975238,Controller Detection,1500,1500,3.7,9.051331996917725
15,1700,1501,1499,1500,-0.5,0.7,12,168.0,-3.342162772985184,-2.5772850314198616,308.14478226466207,1000.0,1000.0,-3.804976186259106,1.826090456770968,Controller Detection,1500,1500,3.7,9.100921154022217
16,1700,1501,1499,1500,0.4,0.8,13,167.0,-3.144664866356178,-2.4508648785233613,299.11986269472544,1000.0,1000.0,-3.615391948037501,1.6806536932217342,Controller Detection,1500,1500,3.7,9.151932954788208
17,1700,1501,1498,1500,0.4,0.8,13,167.0,-2.965219751910304,-2.764910010522645,306.18151631706405,1000.0,1000.0,-3.5111907838042784,2.0270162365248185,Controller Detection,1500,1500,3.7,9.204516172409058
18,1700,1501,1498,1500,0.7,2.8,13,167.0,-2.857268933457104,-2.7615263776074213,306.1836748453104,1000.0,1000.0,-3.4052455860426223,2.048002976330333,Controller Detection,1500,1500,3.7,9.255516290664673
19,1700,1501,1498,1500,0.7,2.8,13,167.0,-2.6213421534661867,-3.0934225027216846,313.86394947743133,1000.0,1000.0,-3.2500259774153974,2.424464603166796,Controller Detection,1500,1500,3.7,9.304703712463379
20,1700,1501,1498,1500,1.0,4.0,12,168.0,-2.154644293491275,-3.3727539630095835,306.2008857671495,1000.0,1000.0,-2.8087951252748975,2.8510754586126517,Controller Detection,1500,1500,3.7,9.35869550704956
21,1700,1501,1498,1500,1.0,4.0,12,168.0,-2.010830485674632,-3.594617244150796,307.95316851857206,1000.0,1000.0,-2.714251964119101,3.097991066697957,Controller Detection,1500,1500,3.7,9.40487289428711
22,1700,1501,1498,1500,2.0,3.7,12,168.0,-1.749332960648087,-3.778001581678128,306.2145888530307,1000.0,1000.0,-2.49659653510136,3.331736409035403,Controller Detection,1500,1500,3.6,9.45686650276184
23,1700,1501,1497,1500,1.7,3.3,12,168.0,-1.1953908876924755,-4.409385681963441,307.95084680813943,1000.0,1000.0,-2.0860315613400866,4.064494284874251,Controller Detection,1500,1500,3.6,9.507015705108643
24,1700,1500,1497,1500,1.7,3.3,12,168.0,-0.6482348776118692,-5.169542013596728,314.00938490217527,1000.0,1000.0,-1.7088776110483619,4.92179950804092,Controller Detection,1500,1500,3.6,9.562019348144531
25,1700,1500,1497,1500,2.2,3.1,12,168.0,-0.2825766036177623,-5.4326515831208395,308.25286941472575,1000.0,1000.0,-1.4059134031226526,5.255184132208651,Controller Detection,1500,1500,3.6,9.61117935180664
26,1700,1500,1496,1500,2.2,3.1,12,168.0,0.6392782582910531,-6.24245832736189,307.9522489187051,1000.0,1000.0,-0.6725715711525324,6.238959059174124,Controller Detection,1500,1500,3.6,9.661180257797241
27,1700,1500,1496,1500,2.2,3.1,12,168.0,1.0390915407270473,-6.656539868792772,306.1133050823841,1000.0,1000.0,-0.367587561611576,6.727117780995563,Controller Detection,1500,1500,3.6,9.707757949829102
28,1700,1499,1496,1500,1.5,1.4,12,168.0,2.008216540229701,-7.423888899934915,306.3866300954278,1000.0,1000.0,0.420818896950963,7.679190811993017,Controller Detection,1500,1500,3.6,9.758750677108765
29,1700,1499,1495,1500,1.5,1.4,12,168.0,2.5773995251485076,-7.859347243165129,301.6583401794399,1000.0,1000.0,0.8870269876061057,8.223473142422337,Controller Detection,1500,1500,3.6,9.806319952011108
30,1700,1499,1495,1500,1.7,1.3,11,169.0,3.119226405477389,-8.23589653106791,300.87828220985,1000.0,1000.0,1.4904342878261105,8.67975637173971,Controller Detection,1500,1500,3.6,9.854323148727417
31,1700,1498,1495,1500,1.6,1.2,11,169.0,4.200385402732044,-9.00454327561535,299.997496968031,1000.0,1000.0,2.4050646360337504,9.640575772764503,Controller Detection,1500,1500,3.6,9.906566858291626
32,1700,1498,1494,1500,1.6,1.2,11,169.0,4.830365139290076,-9.719430609098273,308.4788382833412,1000.0,1000.0,2.8870629365510183,10.462534413053977,Controller Detection,1500,1500,3.6,9.959556579589844
33,1700,1498,1494,1500,1.6,1.2,11,169.0,-1000.0,-1000.0,-1000.0,5.467779745025367,-10.442754870775055,3.3747496649653272,11.294193611321804,Controller Memory,1500,1500,3.6,10.013171672821045
34,1700,1497,1493,1500,1.5,0.6,12,168.0,7.166177178483725,-10.958456410210948,301.8840686221464,5.467779745025367,-10.442754870775055,4.731187812567538,12.208919859272022,Controller Detection,1500,1500,3.6,10.067168474197388
35,1700,1497,1493,1500,1.5,0.6,12,168.0,7.897828607789142,-11.487236161789374,306.7288585818738,5.467779745025367,-10.442754870775055,5.336911410495226,12.878263390351199,Controller Detection,1500,1500,3.6,10.116761684417725
36,1700,1496,1492,1500,0.9,1.2,13,167.0,9.436069777411047,-12.441846304188122,314.1209755178753,5.467779745025367,-10.442754870775055,6.395417476222562,14.24561643475061,Controller Detection,1500,1500,3.6,10.165764093399048
37,1700,1496,1492,1500,0.9,1.2,13,167.0,-1000.0,-1000.0,-1000.0,10.919563808373654,-13.362481166985997,7.633791868228004,15.476369032036391,Controller Memory,1500,1500,3.6,10.213022470474243
38,1700,1495,1492,1500,0.9,1.2,13,167.0,11.517287848551534,-13.27426102527824,314.1797038698215,10.919563808373654,-13.362481166985997,8.236041493871342,15.52486861988993,Controller Detection,1500,1500,3.6,10.263020515441895
39,1700,1495,1492,1500,-0.1,-0.3,12,168.0,12.05628639775476,-13.165706537168674,308.0147236468687,10.919563808373654,-13.362481166985997,9.055523306770269,15.384647151237264,Controller Detection,1500,1500,3.6,10.320645093917847
40,1700,1494,1492,1500,0.1,-0.1,12,168.0,13.23908422931738,-13.525184339397095,304.6410373967616,10.919563808373654,-13.362481166985997,10.137734530193631,15.98218699805982,Controller Detection,1500,1500,3.6,10.382672548294067
41,1700,1494,1491,1500,0.1,-0.1,12,168.0,14.319166071500508,-14.096988610676128,314.08830356279447,10.919563808373654,-13.362481166985997,11.075329199862765,16.766057616130603,Controller Detection,1500,1500,3.6,10.43821668624878
42,1700,1493,1491,1500,0.1,0.4,12,168.0,15.682080443071413,-14.52408757783645,314.29889406252744,10.919563808373654,-13.362481166985997,12.319661754011648,17.46718927756749,Controller Detection,1500,1500,3.5,10.49181342124939
43,1700,1493,1491,1500,0.1,0.4,12,168.0,16.662955999436022,-14.50771579177597,308.4748887711263,10.919563808373654,-13.362481166985997,13.282506711809669,17.65511074971828,Controller Detection,1500,1500,3.5,10.541806936264038
44,1700,1492,1490,1500,0.0,1.0,12,168.0,18.270224939066225,-14.926804775440994,314.116751626847,10.919563808373654,-13.362481166985997,14.767519469646027,18.399211636421573,Controller Detection,1500,1500,3.5,10.591413497924805
45,1700,1492,1490,1500,0.0,1.0,12,168.0,18.531813326301005,-14.83073997735136,308.85571964723226,10.919563808373654,-13.362481166985997,15.043364517598437,18.359633368543495,Controller Detection,1500,1500,3.5,10.638420343399048
46,1700,1492,1490,1500,-0.4,0.7,13,167.0,-1000.0,-1000.0,-1000.0,18.799177167350855,-14.732554221942154,15.003251869056715,18.58385453627845,Controller Memory,1500,1500,3.5,10.68646502494812
47,1700,1491,1490,1500,-0.4,0.7,13,167.0,20.558217040941205,-15.341685043019996,314.13800419622663,18.799177167350855,-14.732554221942154,16.580183044211953,19.5730712480718,Controller Detection,1500,1500,3.5,10.73499584197998
48,1700,1491,1490,1500,-0.4,0.7,13,167.0,-1000.0,-1000.0,-1000.0,20.836745697946444,-15.239399159918579,16.87458234703085,19.536062260585965,Controller Memory,1500,1500,3.5,10.785046815872192
49,1700,1490,1489,1500,-0.7,-0.1,13,167.0,22.247537983470245,-15.741584227111975,313.80343187203175,20.836745697946444,-15.239399159918579,18.136249057334286,20.34273556913014,Controller Detection,1500,1500,3.5,10.834577560424805
50,1700,1490,1489,1500,-0.2,-0.3,13,167.0,22.779749394366,-15.415965344518142,306.32500335003573,20.836745697946444,-15.239399159918579,18.728068235201977,20.145183795416727,Controller Detection,1500,1500,3.5,10.883667469024658
51,1700,1490,1490,1500,-0.2,-0.3,13,167.0,-1000.0,-1000.0,-1000.0,23.29495003636111,-15.10075403201411,19.300971435209043,19.953946256046574,Controller Memory,1500,1500,3.5,10.931188344955444
52,1700,1489,1489,1500,0.1,-0.9,12,168.0,24.40862025522044,-15.86170292613319,314.1613190672439,23.29495003636111,-15.10075403201411,20.577399865245095,20.589924168541057,Controller Detection,1500,1500,3.5,10.979230165481567
53,1700,1489,1489,1500,0.1,-0.9,12,168.0,-1000.0,-1000.0,-1000.0,24.978500399620085,-15.513037467195538,21.20731838629292,20.36736263080804,Controller Memory,1500,1500,3.5,11.031794548034668
54,1700,1489,1489,1500,0.1,-0.9,12,168.0,25.759516612754684,-15.755798170780768,314.18988238222846,24.978500399620085,-15.513037467195538,21.920794732958214,20.76720083200128,Controller Detection,1500,1500,3.5,11.079821586608887
55,1700,1488,1489,1500,-0.4,-0.5,12,168.0,26.155086281741546,-15.250565876100762,307.1473900588221,24.978500399620085,-15.513037467195538,22.412763956243435,20.355252633862076,Controller Detection,1500,1500,3.5,11.129348278045654
56,1700,1488,1490,1500,-0.3,-0.5,11,169.0,26.170155890582375,-14.69056493950764,300.96647141277515,24.978500399620085,-15.513037467195538,22.886244479637323,19.414159039153482,Controller Detection,1500,1500,3.5,11.177378177642822
57,1700,1488,1490,1500,0.1,-0.5,12,168.0,-1000.0,-1000.0,-1000.0,26.186636919412127,-14.078114299403811,22.687391526495546,19.214981683563856,Controller Memory,1500,1500,3.5,11.229906558990479
58,1700,1488,1490,1500,0.1,-0.5,12,168.0,-1000.0,-1000.0,-1000.0,26.20202968568099,-13.50610452673022,22.82137544289094,18.658672032888216,Controller Memory,1500,1500,3.5,11.278966426849365
59,1700,1488,1490,1500,0.1,-0.5,12,168.0,-1000.0,-1000.0,-1000.0,26.218821603925306,-12.882100941545277,22.967538057905482,18.051795659304517,Controller Memory,1500,1500,3.5,11.332485675811768
60,1700,1488,1491,1500,0.4,-0.6,12,168.0,-1000.0,-1000.0,-1000.0,26.234522940654966,-12.29862439830874,23.10420787741272,17.484333969920808,Controller Memory,1500,1500,3.5,11.382529020309448
61,1700,1486,1490,1500,-0.4,-0.5,12,168.0,31.3652288854449,-13.301824774552713,315.15963025737454,26.234522940654966,-12.29862439830874,27.914218500925774,19.532345759069106,Controller Detection,1500,1500,3.5,11.438064098358154
