,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1509,1517,1500,-0.5,0.5,176,4.0,15.923827329402734,-35.257619983093235,305.2824142317875,1000.0,1000.0,-18.344484928988063,-34.06094414984673,Controller Detection,1500,1500,3.7,5.745489597320557
1,1700,1509,1517,1500,-0.5,0.5,176,4.0,15.923827329402734,-35.257619983093235,305.2824142317875,1000.0,1000.0,-18.344484928988063,-34.06094414984673,Controller Detection,1500,1500,3.7,5.795489549636841
2,1700,1509,1517,1500,-0.5,0.5,176,4.0,15.923827329402734,-35.257619983093235,305.2824142317875,1000.0,1000.0,-18.344484928988063,-34.06094414984673,Controller Detection,1500,1500,3.7,5.8450493812561035
3,1700,1509,1517,1500,-0.5,0.5,176,4.0,-1000.0,-1000.0,-1000.0,15.923827329402734,-35.257619983093235,-18.344484928988063,-34.06094414984673,Controller Memory,1500,1500,3.7,5.8930504322052
4,1700,1509,1517,1500,-0.5,0.5,176,4.0,15.923827329402734,-35.257619983093235,305.2824142317875,15.923827329402734,-35.257619983093235,-18.344484928988063,-34.06094414984673,Controller Detection,1500,1500,3.7,5.9406538009643555
5,1700,1509,1517,1500,-0.5,0.5,176,4.0,15.863188412877564,-35.23473478709402,305.07618884082046,15.923827329402734,-35.257619983093235,-18.282397335242,-34.04234465802323,Controller Detection,1500,1500,3.7,5.989651203155518
6,1700,1509,1517,1500,-0.5,0.5,176,4.0,15.923827329402734,-35.257619983093235,305.2824142317875,15.923827329402734,-35.257619983093235,-18.344484928988063,-34.06094414984673,Controller Detection,1500,1500,3.7,6.039250373840332
7,1700,1509,1517,1500,-0.5,0.5,176,4.0,15.923827329402734,-35.257619983093235,305.2824142317875,15.923827329402734,-35.257619983093235,-18.344484928988063,-34.06094414984673,Controller Detection,1500,1500,3.7,6.086247205734253
8,1700,1509,1517,1500,-0.5,0.5,176,4.0,15.863188412877564,-35.23473478709402,305.07618884082046,15.923827329402734,-35.257619983093235,-18.282397335242,-34.04234465802323,Controller Detection,1500,1500,3.7,6.141863822937012
9,1700,1509,1517,1500,-0.3,1.0,176,4.0,16.35305190344163,-36.12483018170069,312.338212511027,15.923827329402734,-35.257619983093235,-18.833157458987152,-34.896100675266936,Controller Detection,1500,1500,3.7,6.185861110687256
10,1700,1509,1517,1500,-0.3,1.0,176,4.0,-1000.0,-1000.0,-1000.0,16.866328436234266,-37.05746771603159,-19.41024118161943,-35.79066199045518,Controller Memory,1500,1500,3.7,6.231961250305176
11,1700,1509,1516,1500,1.7,2.7,175,5.0,16.02819334341544,-35.14424899727058,305.1656385046006,16.866328436234266,-37.05746771603159,-19.03022435336563,-33.61356542374865,Controller Detection,1500,1500,3.7,6.282101154327393
12,1700,1509,1516,1500,2.9,3.9,174,6.0,16.193504001347097,-34.911524855097305,304.4811866318927,16.866328436234266,-37.05746771603159,-19.754042335507243,-33.027593780908546,Controller Detection,1500,1500,3.7,6.332146644592285
13,1700,1509,1516,1500,2.9,3.9,174,6.0,-1000.0,-1000.0,-1000.0,16.337284723180996,-34.70911053064593,-19.87587735322465,-32.81125912540466,Controller Memory,1500,1500,3.7,6.375674247741699
14,1700,1509,1515,1500,2.9,3.9,174,6.0,15.826071618247287,-33.6978589890105,297.6928591833548,16.337284723180996,-34.70911053064593,-19.26176015754468,-31.85898364578431,Controller Detection,1500,1500,3.7,6.419670581817627
15,1700,1509,1515,1500,2.9,4.1,174,6.0,-1000.0,-1000.0,-1000.0,15.986616834547238,-33.47184362974143,-19.39780085217233,-31.617424877556893,Controller Memory,1500,1500,3.6,6.468273401260376
16,1700,1509,1516,1500,2.2,3.8,175,5.0,15.994652625371907,-33.860095391625805,303.58141777545353,15.986616834547238,-33.47184362974143,-18.884889906578415,-32.3372216764633,Controller Detection,1500,1500,3.6,6.515273332595825
17,1700,1509,1515,1500,2.2,3.8,175,5.0,15.754819344818474,-32.9242071395431,301.90220403743547,15.986616834547238,-33.47184362974143,-18.56440122832606,-31.4257976094344,Controller Detection,1500,1500,3.6,6.5639142990112305
18,1700,1509,1515,1500,2.2,3.8,175,5.0,15.974965115815058,-33.19988027655633,309.04945588499436,15.986616834547238,-33.47184362974143,-18.80773577521214,-31.68123475874934,Controller Detection,1500,1500,3.6,6.610910177230835
19,1700,1509,1515,1500,2.6,3.9,174,6.0,-1000.0,-1000.0,-1000.0,16.202413898741465,-33.48469846413867,-19.61375945355479,-31.60765235632838,Controller Memory,1500,1500,3.6,6.659465074539185
20,1700,1509,1515,1500,2.6,3.9,174,6.0,-1000.0,-1000.0,-1000.0,16.41790691737536,-33.75454528509884,-19.856278652397826,-31.853495774086092,Controller Memory,1500,1500,3.6,6.705467700958252
21,1700,1508,1513,1500,2.6,3.9,174,6.0,14.706092225226513,-29.587620858535423,301.8096569492227,16.41790691737536,-33.75454528509884,-17.718279253381578,-27.888331554693195,Controller Detection,1500,1500,3.6,6.7521374225616455
