,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1507,1498,1500,-0.6,1.0,354,-174.0,-15.845290332296567,-1.3248216022447648,301.62630166370474,1000.0,1000.0,-15.620006607749723,2.9738479393540667,Controller Detection,1500,1500,3.6,23.899616479873657
1,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-16.155603954467548,-1.2939201282761197,307.62857110085116,1000.0,1000.0,-15.93185038301645,2.9755523529496486,Controller Detection,1500,1500,3.6,23.955613374710083
2,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-16.190753151822513,-1.2991254488404527,308.16351961805833,1000.0,1000.0,-15.966262925231177,2.984403249807894,Controller Detection,1500,1500,3.6,24.003613233566284
3,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-16.061935674138173,-1.3433456807273694,306.84737664284677,1000.0,1000.0,-15.833528850283507,3.014916145653336,Controller Detection,1500,1500,3.6,24.049617290496826
4,1800,1508,1498,1500,-0.6,1.0,354,-174.0,-16.520009295736955,-1.3299036354880154,315.553175314539,1000.0,1000.0,-16.290498172986183,3.049429469073437,Controller Detection,1500,1500,3.6,24.100614547729492
5,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-15.845290332296567,-1.3248216022447648,301.62630166370474,1000.0,1000.0,-15.620006607749723,2.9738479393540667,Controller Detection,1500,1500,3.6,24.15362000465393
6,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-16.155603954467548,-1.2939201282761197,307.62857110085116,1000.0,1000.0,-15.93185038301645,2.9755523529496486,Controller Detection,1500,1500,3.6,24.206615686416626
7,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-16.170118407096773,-1.3460050960678418,306.8385326659889,1000.0,1000.0,-15.940840962312887,3.0288691672665715,Controller Detection,1500,1500,3.7,24.255616188049316
8,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-16.170118407096773,-1.3460050960678418,306.8385326659889,1000.0,1000.0,-15.940840962312887,3.0288691672665715,Controller Detection,1500,1500,3.7,24.30761480331421
9,1800,1507,1498,1500,-0.6,1.0,354,-174.0,-15.88778653585904,-1.2711276526741624,301.4623287731458,1000.0,1000.0,-15.667882558698016,2.9248901937103975,Controller Detection,1500,1500,3.7,24.36261749267578
10,1800,1507,1498,1500,-0.6,-1.2,352,-172.0,-16.285335036069725,-1.1466883233139025,308.11009484867685,1000.0,1000.0,-15.967259105187907,3.4020094085199952,Controller Detection,1500,1500,3.7,24.414620637893677
11,1800,1507,1498,1500,-0.6,-1.2,352,-172.0,-16.04559847479684,-0.8327930050186579,304.60265306111233,1000.0,1000.0,-15.773541428473457,3.057804017238893,Controller Detection,1500,1500,3.7,24.467621326446533
12,1800,1507,1498,1500,0.9,-4.7,348,-168.0,-16.045162123741363,-0.631302768918973,304.5926396880365,1000.0,1000.0,-15.563281608618672,3.9534840753468385,Controller Detection,1500,1500,3.6,24.518619060516357
13,1800,1507,1498,1500,0.9,-4.7,348,-168.0,-15.971286724517551,-0.12537032544294258,303.99270754858776,1000.0,1000.0,-15.59620983387731,3.4432479104649074,Controller Detection,1500,1500,3.6,24.565614700317383
14,1800,1507,1498,1500,1.8,-5.2,347,-167.0,-16.186080764534488,0.5842992877539324,309.15355936206225,1000.0,1000.0,-15.902671303991132,3.071752198814216,Controller Detection,1500,1500,3.6,24.620614290237427
15,1800,1508,1498,1500,1.8,-5.2,347,-167.0,-16.477907570709483,1.126245825189167,316.5552458793483,1000.0,1000.0,-16.308930053023996,2.6093424637581806,Controller Detection,1500,1500,3.6,24.673612117767334
16,1800,1507,1499,1500,2.7,-5.5,348,-168.0,-15.893760527638092,1.560413359416409,309.3204573391328,1000.0,1000.0,-15.87087190667775,1.7781840410876601,Controller Detection,1500,1500,3.6,24.724615812301636
17,1800,1507,1499,1500,2.7,-5.5,348,-168.0,-15.27874830720841,2.7151756236329527,307.28413655722096,1000.0,1000.0,-15.509387753688294,0.5207878723031913,Controller Detection,1500,1500,3.6,24.772618055343628
18,1800,1507,1500,1500,2.7,-4.6,350,-170.0,-14.577639470801913,4.314521702349855,308.6874814826447,1000.0,1000.0,-15.105381202579979,-1.717593894223301,Controller Detection,1500,1500,3.6,24.82460880279541
19,1800,1507,1501,1500,2.7,-4.6,350,-170.0,-13.925215216111468,5.009185190535096,304.31409654443456,1000.0,1000.0,-14.583495787122738,-2.5149961660153317,Controller Detection,1500,1500,3.6,24.87461233139038
20,1800,1506,1502,1500,0.9,-1.2,351,-171.0,-12.999424861598499,6.707441159627896,306.214614523804,1000.0,1000.0,-13.888655339838616,-4.591303354537563,Controller Detection,1500,1500,3.6,24.92762279510498
21,1800,1506,1502,1500,0.9,-1.2,351,-171.0,-12.613211704708272,7.761804728702058,311.80758558626707,1000.0,1000.0,-13.672135908679723,-5.69310300705001,Controller Detection,1500,1500,3.6,24.976616382598877
