,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1512,1484,1500,-0.4,0.4,359,-179.0,-25.56024325406442,-31.10590538056851,296.14598562446344,1000.0,1000.0,-25.013477401911647,31.54725555441998,Controller Detection,1500,1500,3.7,8.995601654052734
1,1700,1512,1484,1500,-0.4,0.4,359,-179.0,-25.56024325406442,-31.10590538056851,296.14598562446344,1000.0,1000.0,-25.013477401911647,31.54725555441998,Controller Detection,1500,1500,3.7,9.042604684829712
2,1700,1512,1483,1500,-0.4,0.4,359,-179.0,-26.151049689511794,-31.775508213715316,303.0041694968383,1000.0,1000.0,-25.59250767388163,32.22706739784919,Controller Detection,1500,1500,3.7,9.09359622001648
3,1700,1513,1483,1500,-0.4,0.4,359,-179.0,-26.672296160702867,-32.30128084713645,308.4867578340489,1000.0,1000.0,-26.10449875901836,32.76185695882084,Controller Detection,1500,1500,3.7,9.142602920532227
4,1700,1512,1484,1500,-0.4,0.4,359,-179.0,-25.974930376741302,-31.503534648313618,300.3954931854985,1000.0,1000.0,-25.421161778139115,31.952061549510912,Controller Detection,1500,1500,3.7,9.192607641220093
5,1700,1512,1484,1500,-0.3,0.4,359,-179.0,-25.270985809603065,-30.814552560864474,293.36002676670165,1000.0,1000.0,-24.729348820586257,31.250898870675833,Controller Detection,1500,1500,3.7,9.250607013702393
6,1700,1512,1483,1500,-0.3,0.4,359,-179.0,-26.25018586230259,-31.905561658160202,304.250710114501,1000.0,1000.0,-25.689359002182115,32.358831199304745,Controller Detection,1500,1500,3.7,9.304604291915894
7,1700,1512,1484,1500,-0.2,0.5,359,-179.0,-25.42193436539221,-30.895070206245375,294.6440139262071,1000.0,1000.0,-24.87886915950666,31.3340386683761,Controller Detection,1500,1500,3.7,9.35859751701355
8,1700,1512,1483,1500,-0.2,0.5,359,-179.0,-26.25018586230259,-31.905561658160202,304.250710114501,1000.0,1000.0,-25.689359002182115,32.358831199304745,Controller Detection,1500,1500,3.7,9.410601615905762
9,1700,1512,1484,1500,-0.1,0.5,359,-179.0,-25.974930376741302,-31.503534648313618,300.3954931854985,1000.0,1000.0,-25.421161778139115,31.952061549510912,Controller Detection,1500,1500,3.7,9.45960283279419
10,1700,1512,1484,1500,-0.1,0.5,359,-179.0,-25.680407718495037,-31.193025758422497,296.983574909006,1000.0,1000.0,-25.132103104469024,31.636459822491005,Controller Detection,1500,1500,3.7,9.508606195449829
11,1700,1513,1484,1500,1.4,0.8,0,180.0,-26.0447948226828,-31.750421549440617,301.83980317253025,1000.0,1000.0,-26.044794822682803,31.750421549440613,Controller Detection,1500,1500,3.6,9.557598352432251
