,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1499,1498,1500,0.7,-0.2,193,-3.0,-1.5283706222827302,4.867724149333641,361.35903114245394,1000.0,1000.0,1.271519045380515,4.9410418405734475,Controller Detection,1500,1500,3.8,15.099361658096313
1,1750,1499,1498,1500,0.7,-0.2,193,-3.0,-1.6140529181972738,4.899005746604032,368.3218570254615,1000.0,1000.0,1.3554467643804067,4.976764832391736,Controller Detection,1500,1500,3.8,15.157357931137085
2,1750,1499,1498,1500,0.7,-0.2,193,-3.0,-1000.0,-1000.0,-1000.0,-1.7056516862951179,4.932447378198013,1.4451697997822537,5.014954542510944,Controller Memory,1500,1500,3.8,15.219358921051025
3,1750,1499,1498,1500,0.6,-0.1,193,-3.0,-1.4511468291832026,4.846358073164965,359.6213550482594,-1.7056516862951179,4.932447378198013,1.1955192988329975,4.91566346481302,Controller Detection,1500,1500,3.8,15.284365177154541
4,1750,1499,1498,1500,0.6,0.2,194,-4.0,-1.5283706222827302,4.867724149333641,361.35903114245394,-1.7056516862951179,4.932447378198013,1.1850923164458516,4.962480363141383,Controller Detection,1500,1500,3.8,15.349359035491943
5,1750,1499,1498,1500,1.1,1.8,193,-3.0,-1.5527049440348135,4.8903243683434185,367.41034674916006,-1.7056516862951179,4.932447378198013,1.2946372137171893,4.964884646766952,Controller Detection,1500,1500,3.8,15.418370246887207
6,1750,1499,1498,1500,2.0,3.4,193,-3.0,-1.5435006178159094,4.890546444863921,367.42830327044766,-1.7056516862951179,4.932447378198013,1.285433879120416,4.964624701725063,Controller Detection,1500,1500,3.8,15.488362789154053
7,1750,1499,1498,1500,2.5,3.3,193,-3.0,-1.6464161496366585,4.743463277864491,361.0124950335369,-1.7056516862951179,4.932447378198013,1.3959061069737462,4.823129289864283,Controller Detection,1500,1500,3.8,15.55736255645752
8,1750,1499,1498,1500,2.2,2.6,193,-3.0,-1.8854144421170178,4.9823639915362055,361.0108542117759,-1.7056516862951179,4.932447378198013,1.6220737633034141,5.074210802588193,Controller Detection,1500,1500,3.8,15.628361225128174
9,1750,1499,1498,1500,1.9,2.0,193,-3.0,-2.1624012506188683,5.192546588054397,359.155548815072,-1.7056516862951179,4.932447378198013,1.8876808638363671,5.298601720652289,Controller Detection,1500,1500,3.8,15.696369886398315
