,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1500,1499,1500,0.2,0.4,280,-90.0,-3.9024010617833698,0.2709386747629149,360.1141809494414,1000.0,1000.0,-0.27093867476291467,3.9024010617833698,Controller Detection,1500,1500,4.1,9.43775224685669
1,1750,1500,1498,1500,0.1,0.4,280,-90.0,-4.091570911205462,0.21378325328252243,377.6876184548985,1000.0,1000.0,-0.21378325328252218,4.091570911205462,Controller Detection,1500,1500,4.1,9.501744508743286
2,1750,1500,1499,1500,0.2,0.4,280,-90.0,-3.9098314572922535,0.31838678470990256,360.93562939838205,1000.0,1000.0,-0.31838678470990234,3.9098314572922535,Controller Detection,1500,1500,4.1,9.57137155532837
3,1750,1500,1498,1500,0.0,0.4,280,-90.0,-4.052746320869894,0.26842008313442517,368.37585872581127,1000.0,1000.0,-0.26842008313442495,4.052746320869894,Controller Detection,1500,1500,4.1,9.637944221496582
4,1750,1500,1499,1500,0.6,0.6,280,-90.0,-3.9098314572922535,0.31838678470990256,360.93562939838205,1000.0,1000.0,-0.31838678470990234,3.9098314572922535,Controller Detection,1500,1500,4.1,9.69793963432312
5,1750,1500,1498,1500,1.8,1.2,280,-90.0,-4.032757241660873,0.3342777127371679,366.82810619922674,1000.0,1000.0,-0.33427771273716766,4.032757241660873,Controller Detection,1500,1500,4.1,9.761555194854736
6,1750,1500,1499,1500,2.6,1.5,280,-90.0,-3.9054030991250093,0.1378728224042062,360.4189846656862,1000.0,1000.0,-0.13787282240420595,3.9054030991250093,Controller Detection,1500,1500,4.1,9.820569276809692
7,1750,1499,1498,1500,3.2,1.4,281,-91.0,-4.239951373640269,-0.16080168500053418,368.5191062129763,1000.0,1000.0,0.0867798394779598,4.242111984871828,Controller Detection,1500,1500,4.0,9.887881755828857
8,1750,1499,1498,1500,2.9,1.1,281,-91.0,-4.387794998614302,-0.8755433359969137,360.9566422769648,1000.0,1000.0,0.7988324048267555,4.402407054336524,Controller Detection,1500,1500,4.0,9.954499006271362
9,1750,1499,1498,1500,2.9,1.1,281,-91.0,-4.643280127967237,-1.373957569347257,366.84210650055167,1000.0,1000.0,1.2927118969590867,4.666551799841345,Controller Detection,1500,1500,4.0,10.025517702102661
10,1750,1499,1498,1500,3.4,1.1,282,-92.0,-5.139032226742577,-2.4080395388513853,367.80214538541924,1000.0,1000.0,2.2272229879761194,5.219941035107685,Controller Detection,1500,1500,4.0,10.100075006484985
11,1750,1498,1498,1500,2.2,-0.2,283,-93.0,-5.891126468041193,-4.597756594352824,358.1066416901777,1000.0,1000.0,4.283137791680282,6.123680871898088,Controller Detection,1500,1500,4.0,10.170672416687012
12,1750,1498,1498,1500,1.9,0.1,283,-93.0,-6.5648002622840975,-6.385663185356766,352.8114255640654,1000.0,1000.0,6.0333367566216705,6.890003220732482,Controller Detection,1500,1500,4.0,10.233243227005005
13,1750,1498,1498,1500,1.6,0.3,282,-92.0,-1000.0,-1000.0,-1000.0,-7.232310801624082,-8.157212714297232,7.899839553739452,7.512587691518446,Controller Memory,1500,1500,4.0,10.29624319076538
14,1750,1497,1497,1500,1.0,0.0,282,-92.0,-7.893036642854428,-10.485199054984731,349.5369635141567,-7.232310801624082,-8.157212714297232,10.203348748731015,8.25415658803882,Controller Detection,1500,1500,4.0,10.35991096496582
15,1750,1496,1497,1500,0.6,-0.3,282,-92.0,-8.468021799426138,-12.560293125806544,344.6638527406266,-7.232310801624082,-8.157212714297232,12.257112035736288,8.90121121787075,Controller Detection,1500,1500,4.0,10.425939559936523
16,1750,1496,1497,1500,0.0,-0.7,283,-93.0,-9.13186926320825,-15.190690827334935,342.0862280054273,-7.232310801624082,-8.157212714297232,14.691947403326507,9.914373684196736,Controller Detection,1500,1500,4.0,10.494497060775757
17,1750,1495,1497,1500,-0.7,-0.8,282,-92.0,-1000.0,-1000.0,-1000.0,-9.758958797724462,-17.67544065351692,17.32409050226419,10.369877886505796,Controller Memory,1500,1500,4.0,10.559258460998535
18,1750,1494,1497,1500,-0.6,-1.0,282,-92.0,-1000.0,-1000.0,-1000.0,-10.456366744972117,-20.438816822820133,20.061444111113726,11.163301429183687,Controller Memory,1500,1500,3.9,10.631281852722168
19,1750,1494,1497,1500,-0.5,-0.8,282,-92.0,-1000.0,-1000.0,-1000.0,-11.071606106713435,-22.876612086500348,22.476282791709988,11.863243831495224,Controller Memory,1500,1500,3.9,10.69581389427185
20,1750,1493,1496,1500,-0.6,-0.5,281,-91.0,-1000.0,-1000.0,-1000.0,-11.755594016100101,-25.586813334349685,25.377752934065676,12.200355047937926,Controller Memory,1500,1500,3.9,10.765456914901733
21,1750,1493,1496,1500,-0.5,-0.6,281,-91.0,-11.779514438940659,-28.00989068659531,332.23708737286097,-11.755594016100101,-25.586813334349685,27.80004377095255,12.266560358362591,Controller Detection,1500,1500,3.9,10.829490900039673
22,1750,1492,1496,1500,-0.3,-0.5,281,-91.0,-1000.0,-1000.0,-1000.0,-12.423957908533605,-30.563402921958232,30.341920004676624,12.955470609467817,Controller Memory,1500,1500,3.9,10.896044492721558
23,1750,1491,1496,1500,-0.2,-0.2,280,-90.0,-1000.0,-1000.0,-1000.0,-13.039855228436007,-33.00380524784632,33.00380524784632,13.039855228436005,Controller Memory,1500,1500,3.9,10.959650039672852
24,1750,1491,1496,1500,-0.3,-0.2,281,-91.0,-12.446549936007287,-34.26511986184413,321.4724595534557,-13.039855228436007,-33.00380524784632,34.042678869897195,13.042663064616953,Controller Detection,1500,1500,3.9,11.025675058364868
25,1750,1490,1496,1500,-0.4,-0.1,281,-91.0,-12.948413374899218,-36.751594490955114,323.4091774458068,-13.039855228436007,-33.00380524784632,36.5200160721671,13.58784503309955,Controller Detection,1500,1500,3.9,11.087215185165405
26,1750,1490,1496,1500,-0.7,-0.1,281,-91.0,-13.546690470777403,-40.082071335780086,331.5582041278272,-13.039855228436007,-33.00380524784632,39.839544294197694,14.244155844004059,Controller Detection,1500,1500,3.9,11.154813289642334
27,1750,1490,1496,1500,-0.7,-0.2,280,-90.0,-13.308506471055479,-39.54666461579777,318.0617585197387,-13.039855228436007,-33.00380524784632,39.54666461579777,13.308506471055477,Controller Detection,1500,1500,3.9,11.216803789138794
28,1750,1490,1496,1500,-0.6,-0.3,280,-90.0,-1000.0,-1000.0,-1000.0,-13.075827121801924,-39.023631635677745,39.023631635677745,13.075827121801922,Controller Memory,1500,1500,3.9,11.277361631393433
29,1750,1489,1496,1500,-0.7,-0.1,280,-90.0,-13.790999736213758,-43.26686673389817,313.55500471915235,-13.075827121801924,-39.023631635677745,43.26686673389817,13.790999736213756,Controller Detection,1500,1500,3.9,11.335992336273193
30,1750,1488,1496,1500,-0.7,-0.1,280,-90.0,-13.795084810943761,-44.431347892888596,307.9444120362116,-13.075827121801924,-39.023631635677745,44.431347892888596,13.795084810943758,Controller Detection,1500,1500,3.9,11.391984462738037
31,1750,1488,1496,1500,-0.8,0.0,281,-91.0,-14.30401433398852,-47.14356045266832,313.56678458115886,-13.075827121801924,-39.023631635677745,46.88674078822492,15.124604341243016,Controller Detection,1500,1500,3.9,11.448585987091064
32,1750,1488,1496,1500,-0.8,0.0,280,-90.0,-14.402220098273283,-47.97647381106326,307.98396446648076,-13.075827121801924,-39.023631635677745,47.97647381106326,14.402220098273279,Controller Detection,1500,1500,3.9,11.510587453842163
33,1750,1487,1496,1500,-0.6,0.0,280,-90.0,-14.539619879685421,-48.61275274203873,306.58190109371725,-13.075827121801924,-39.023631635677745,48.61275274203873,14.539619879685418,Controller Detection,1500,1500,3.9,11.57515025138855
34,1750,1487,1496,1500,-0.4,0.1,279,-89.0,-14.597361755396813,-49.465135353860674,302.6488031804429,-13.075827121801924,-39.023631635677745,49.71236066442376,13.731852859826734,Controller Detection,1500,1500,3.9,11.647738218307495
35,1750,1487,1496,1500,-0.2,0.3,279,-89.0,-14.881045880719073,-50.914393082556366,302.3368853395778,-13.075827121801924,-39.023631635677745,51.16634863480267,13.990200743769082,Controller Detection,1500,1500,3.8,11.716724395751953
36,1750,1486,1496,1500,0.1,0.7,278,-88.0,-16.277712826811314,-55.10666123279436,314.9345355106496,-13.075827121801924,-39.023631635677745,55.64117572882706,14.34460214198655,Controller Detection,1500,1500,3.8,11.78728461265564
37,1750,1486,1496,1500,0.2,0.9,278,-88.0,-15.56265871006839,-52.093631117333246,290.92355927323433,-13.075827121801924,-39.023631635677745,52.605026041113554,13.735136851470504,Controller Detection,1500,1500,3.8,11.857999324798584
