,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1502,1520,1500,-5.1,-2.3,27,-12.0,14.130099220038632,-39.19846400750771,277.0586818038876,1000.0,1000.0,-5.671503720951396,-41.27969634165504,Controller Detection,1500,1500,4.0,11.552209854125977
1,1700,1502,1520,1500,-5.0,-2.3,27,-12.0,13.90707718130775,-38.451423780346936,271.7862612486203,1000.0,1000.0,-5.608673645593902,-40.50261184664392,Controller Detection,1500,1500,4.0,11.615204095840454
2,1700,1502,1520,1500,-4.9,-2.2,27,-12.0,14.130099220038632,-39.19846400750771,277.0586818038876,1000.0,1000.0,-5.671503720951396,-41.27969634165504,Controller Detection,1500,1500,4.0,11.677206993103027
3,1700,1502,1520,1500,-4.9,-2.2,27,-12.0,14.094167296778464,-39.09251983511629,276.31162486340196,1000.0,1000.0,-5.658384028438899,-41.168596636699284,Controller Detection,1500,1500,4.0,11.741203308105469
4,1700,1502,1520,1500,-4.8,-2.2,27,-12.0,14.130099220038632,-39.19846400750771,277.0586818038876,1000.0,1000.0,-5.671503720951396,-41.27969634165504,Controller Detection,1500,1500,4.0,11.808204412460327
5,1700,1502,1520,1500,-4.7,-2.2,27,-12.0,13.848532416510434,-38.335775053176135,270.658475505888,1000.0,1000.0,-5.575452946778885,-40.37731818059635,Controller Detection,1500,1500,4.0,11.872204065322876
6,1700,1502,1521,1500,-4.7,-2.2,27,-12.0,14.50048251279589,-40.09532545113372,283.34726273674613,1000.0,1000.0,-5.847325270940255,-42.23396622757628,Controller Detection,1500,1500,4.0,11.935203790664673
7,1700,1503,1520,1500,-4.6,-2.1,26,-11.0,14.042544712044647,-38.99827168398263,275.25545698672295,1000.0,1000.0,-6.343322572679995,-40.961207441510105,Controller Detection,1500,1500,4.0,11.9992036819458
8,1700,1503,1520,1500,-4.5,-2.1,26,-11.0,14.130099220038632,-39.19846400750771,277.0586818038876,1000.0,1000.0,-6.39106996162636,-41.1744278559109,Controller Detection,1500,1500,4.0,12.063218116760254
9,1700,1503,1520,1500,-4.5,-2.1,26,-11.0,14.130099220038632,-39.19846400750771,277.0586818038876,1000.0,1000.0,-6.39106996162636,-41.1744278559109,Controller Detection,1500,1500,4.0,12.131202936172485
10,1700,1503,1520,1500,-4.4,-2.1,26,-11.0,14.042544712044647,-38.99827168398263,275.25545698672295,1000.0,1000.0,-6.343322572679995,-40.961207441510105,Controller Detection,1500,1500,4.0,12.204209089279175
11,1700,1503,1520,1500,-4.3,-2.0,26,-11.0,13.90707718130775,-38.451423780346936,271.7862612486203,1000.0,1000.0,-6.314687461150621,-40.398558250643894,Controller Detection,1500,1500,4.0,12.288204193115234
12,1700,1503,1520,1500,-4.2,-2.0,26,-11.0,13.90707718130775,-38.451423780346936,271.7862612486203,1000.0,1000.0,-6.314687461150621,-40.398558250643894,Controller Detection,1500,1500,4.0,12.36420464515686
13,1700,1503,1520,1500,-4.2,-2.0,26,-11.0,14.315811470806878,-39.88937102632984,281.61303370836936,1000.0,1000.0,-6.441538881119665,-41.88807653481969,Controller Detection,1500,1500,4.0,12.431203842163086
