,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,Pterm_z,Iterm_z,Dterm_z,Pterm_roll,Iterm_roll,Dterm_roll,Pterm_pitch,Iterm_pitch,Dterm_pitch,mode,AUX2,AUX3,Battery,time step
0,1400,1502,1493,1500,-0.2,-0.9,45,-45.0,-8.447883547232111,15.686574297554342,257.228456839593,1000,1000,-5.118527316465188,17.065638802309373,1787.7995989385754,0.0,0.0,1502.047410926586,0.0025592636582325943,0.10237054632930376,1493.1737444790763,-0.008532819401154688,-0.04389007460219414,Controller Detection,1500,1500,3.7,7.776536703109741
1,1750,1502,1493,1500,-0.2,-0.9,45,-45.0,-8.521587597304107,15.854859494216733,260.6956674833214,1000,1000,-5.185406286591654,17.23675103964948,1799.934836191625,0.0,0.0,1502.0741625146366,0.005151966801528421,0.0013375794025293254,1493.1052995841403,-0.01715119492097943,-0.06338509392770006,Controller Detection,1500,1500,3.7,7.830528020858765
2,1750,1502,1493,1500,-0.2,-0.9,45,-45.0,-8.245632393379397,15.384060126238625,252.38807672643685,1000,1000,-5.047630656914873,16.70871581797494,1770.858268542529,0.0,0.0,1502.0190522627659,0.010268485273281685,-0.001417933191006302,1493.31651367281,-0.03412392834979164,0.11262191876062819,Controller Detection,1500,1500,3.7,7.890529632568359
3,1750,1502,1493,1500,-0.1,-0.9,45,-45.0,-8.447883547232111,15.686574297554342,257.228456839593,1000,1000,-5.118527316465188,17.065638802309373,1787.7995989385754,0.0,0.0,1502.047410926586,0.015351564259971714,0.0,1493.1737444790763,-0.051011105659933796,-0.017132101883775896,Controller Detection,1500,1500,3.7,7.945544958114624
4,1750,1502,1493,1500,-0.1,-0.9,45,-45.0,-8.447883547232111,15.686574297554342,257.228456839593,1000,1000,-5.118527316465188,17.065638802309373,1787.7995989385754,0.0,0.0,1502.047410926586,0.0204700915764369,0.0,1493.1737444790763,-0.06807674446224317,-0.017132101883775896,Controller Detection,1500,1500,3.7,7.9935302734375
5,1750,1502,1493,1500,-0.3,-0.8,45,-45.0,-8.447264570471729,15.675383849004483,257.18636285664394,1000,1000,-5.111052157075726,17.057288277590583,1787.6522699982538,0.0,0.0,1502.0444208628303,0.02558488131320736,-0.00014950318778923945,1493.1770846889638,-0.08513820800219314,-0.013652619939009358,Controller Detection,1500,1500,3.7,8.041528940200806
6,1750,1501,1493,1500,1.1,0.4,44,-44.0,-8.245632393379397,15.384060126238625,252.38807672643685,1000,1000,-4.755254578816709,16.79426430139515,1770.858268542529,0.0,0.0,1501.9021018315266,0.030518034681153577,-0.007265454752969571,1493.2822942794419,-0.102063984291686,0.08199649249546957,Controller Detection,1500,1500,3.7,8.096526622772217
7,1750,1501,1493,1500,1.1,0.4,44,-44.0,-8.30162690280975,15.548104051531629,252.89921716816212,1000,1000,-4.8289299854107535,16.95116468053773,1772.6472600885675,0.0,0.0,1501.9315719941644,0.03531012696326731,-0.005791946621088685,1493.219534127785,-0.11893669878265245,0.01795524221917112,Controller Detection,1500,1500,3.7,8.14552640914917
8,1750,1502,1493,1500,-0.9,4.9,45,-45.0,-8.180225418939157,15.52767265221366,249.25191386436177,1000,1000,-5.195429763058738,16.76401549379163,1759.881698525266,0.0,0.0,1502.0781719052236,0.040322306837502056,0.0015380489318710035,1493.2943938024835,-0.13579428886981712,0.08992903534289144,Controller Detection,1500,1500,3.7,8.19753122329712
9,1750,1502,1492,1500,0.6,9.4,45,-45.0,-8.284685179301425,15.875490042132625,249.51865772222132,1000,1000,-5.367509593171763,17.083823733731215,1760.8153020277746,0.0,0.0,1502.1470038372688,0.045603776515617304,0.004979645534131514,1493.1664705065075,-0.15271820848357853,-0.0330954599944438,Controller Detection,1500,1500,3.7,8.24952220916748
10,1750,1502,1492,1500,0.6,9.4,45,-45.0,-8.287913603821888,16.89276355436391,248.72278599437658,1000,1000,-6.084547751120993,17.80542757342238,1758.029750980318,0.0,0.0,1502.4338191004483,0.051329805187763686,0.0193204086931161,1492.877828970631,-0.17016283413715533,-0.30536831266663855,Controller Detection,1500,1500,3.7,8.302528142929077
11,1750,1502,1492,1500,-0.3,11.5,46,-46.0,-8.200477606508095,17.549059162068392,244.58913009270557,1000,1000,-6.927206302651045,18.089530764758077,1743.5619553244696,0.0,0.0,1502.7708825210605,0.05783568221464971,0.03483600032118782,1492.7641876940968,-0.18811031330624556,-0.34722122014598644,Controller Detection,1500,1500,3.7,8.356520652770996
12,1743,1503,1490,1500,0.1,10.9,46,-46.0,-8.353883409734655,19.57155355088543,241.13459824881681,1000,1000,-8.275502387200419,19.60482432101997,1731.4710938708588,0.0,0.0,1503.3102009548802,0.06543703655957545,0.06455743460571092,1492.1580702715921,-0.2069574908491346,-1.0643078056478303,Controller Detection,1500,1500,3.7,8.412530660629272
13,1731,1503,1490,1500,-0.1,9.0,46,-46.0,-8.438605248199018,21.162223063758443,240.99137535914457,1000,1000,-9.360881542745325,20.770740003136424,1730.969813757006,0.0,0.0,1503.7443526170982,0.07425522852454831,0.08484708452560276,1491.6917039987454,-0.2271452730112128,-1.358570398922882,Controller Detection,1500,1500,3.7,8.467524528503418
14,1730,1504,1487,1500,0.3,4.5,45,-45.0,-8.793646077721911,25.38104918483507,245.51655774089446,1000,1000,-11.729065219314524,24.16515876513782,1746.8079520931306,0.0,0.0,1504.6916260877258,0.08480020190557824,0.13221075805698673,1490.333936493945,-0.24961322239534992,-2.615614990426244,Controller Detection,1500,1500,3.6,8.521530866622925
