,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,Pterm_z,Iterm_z,Dterm_z,Pterm_roll,Iterm_roll,Dterm_roll,Pterm_pitch,Iterm_pitch,Dterm_pitch,mode,AUX2,AUX3,Battery,time step
0,1400,1499,1499,1500,0.3,0.0,197,-7.0,-1.4524722718617127,1.1576588387318238,360.55664781867415,1000.0,1000.0,1.3005626412386582,1.3260416673828035,2061.9482673653592,0.0,0.0,1499.4797749435045,-6.502813206193291e-05,0.0,1499.4695833330468,-6.630208336914018e-05,0.0,Controller Detection,1500,1500,3.7,21.79776167869568
1,1750,1499,1499,1500,0.3,0.0,197,-7.0,-1.4199102775974837,1.2381610703238388,366.938997621201,1000.0,1000.0,1.2584326050351629,1.4019755386870525,2084.2864916742037,0.0,0.0,1499.4966269579859,-0.00019297789437562398,0.0,1499.4392097845252,-0.00020270294367263295,0.0,Controller Detection,1500,1500,3.7,21.85576319694519
2,1750,1499,1499,1500,0.2,0.0,197,-7.0,-1.529080065031572,1.1601655579005343,361.0644755268429,1000.0,1000.0,1.3762939193159445,1.3378658433002806,2063.72566434395,0.0,0.0,1499.4494824322737,-0.00032471422059317934,0.0,1499.4648536626798,-0.0003396950127719996,0.0,Controller Detection,1500,1500,3.7,21.916761875152588
3,1750,1499,1499,1500,0.2,0.0,197,-7.0,-1.421319098693095,1.1215448969737645,367.2795741924273,1000.0,1000.0,1.2740428614685575,1.2864002967111963,2085.4785096734954,0.0,0.0,1499.4903828554127,-0.0004572310596324045,0.0,1499.4854398813154,-0.00047090831977257346,0.0,Controller Detection,1500,1500,3.7,21.978765726089478
4,1750,1499,1499,1500,0.1,0.1,197,-7.0,-1.4524722718617127,1.1576588387318238,360.55664781867415,1000.0,1000.0,1.3005626412386582,1.3260416673828035,2061.9482673653592,0.0,0.0,1499.4797749435045,-0.0005859613347677652,0.0,1499.4695833330468,-0.0006015304179772735,0.0,Controller Detection,1500,1500,3.7,22.037753343582153
5,1750,1499,1499,1500,-0.7,0.2,195,-5.0,-1.4524722718617127,1.1576588387318238,360.55664781867415,1000.0,1000.0,1.3460485604158472,1.279844897018176,2061.9482673653592,0.0,0.0,1499.4615805758338,-0.0007182918948504905,0.0,1499.4880620411927,-0.0007318247461973225,0.0,Controller Detection,1500,1500,3.7,22.10176420211792
6,1750,1499,1499,1500,-2.2,-0.2,193,-3.0,-1.5529451639946814,1.2436139331632363,367.47815375038857,1000.0,1000.0,1.4857311822302275,1.3231844736396252,2086.1735381263597,0.0,0.0,1499.405707527108,-0.0008598808819827942,0.0,1499.4707262105442,-0.0008619762147302125,0.0,Controller Detection,1500,1500,3.7,22.164762020111084
7,1750,1499,1499,1500,-2.7,-0.4,192,-2.0,-1.3003935363308579,1.361418570876246,367.4722036905725,1000.0,1000.0,1.2520885487989633,1.4059723114002993,2086.1527129170036,0.0,0.0,1499.4991645804805,-0.0009967718685342539,0.0,1499.43761107544,-0.0009984340539822088,0.0,Controller Detection,1500,1500,3.7,22.22675895690918
8,1750,1499,1499,1500,-1.9,0.7,191,-1.0,-0.9782019511588087,1.222900135670264,360.7363252305361,1000.0,1000.0,0.9567104160636931,1.239785860085719,2062.5771383068763,0.0,0.0,1499.6173158335746,-0.0011072118167773867,0.0,1499.5040856559658,-0.0011307219625565097,0.0,Controller Detection,1500,1500,3.7,22.29277729988098
9,1750,1499,1499,1500,-1.7,1.2,191,-1.0,-0.6331167392973541,1.0526389075394547,366.7907885708368,1000.0,1000.0,0.6146492305053127,1.0635279961917306,2083.767759997929,0.0,0.0,1499.7541403077978,-0.001185779799105837,0.0,1499.5745888015233,-0.001245887655370382,0.0,Controller Detection,1500,1500,3.7,22.353758335113525
10,1750,1499,1499,1500,-2.1,1.2,192,-2.0,-0.3885528675361739,0.8634667283397996,359.9548288746734,1000.0,1000.0,0.35818161738920384,0.8765010272583112,2059.841901061357,0.0,0.0,1499.8567273530443,-0.0012344213415005627,0.0,1499.6493995890967,-0.0013428891065428842,0.0,Controller Detection,1500,1500,3.7,22.421759366989136
11,1750,1500,1499,1500,-2.1,0.8,193,-3.0,0.4560983414741692,0.5767523729127852,366.7818624489491,1000.0,1000.0,-0.48565816150045993,0.5520916109886198,2083.7365185713215,0.0,0.0,1500.1942632646003,-0.001228047514295,0.0,1499.7791633556046,-0.0014143187384552307,0.0,Controller Detection,1500,1500,3.7,22.48876714706421
12,1750,1500,1499,1500,-2.1,0.5,194,-4.0,1.2532671382994636,0.26705681849603696,367.2815803307688,1000.0,1000.0,-1.2688431844871606,0.1789827852812478,2085.4855311576907,0.0,0.0,1500.507537273795,-0.001140322446995619,0.0,1499.9284068858874,-0.0014508724582687242,0.0,Controller Detection,1500,1500,3.7,22.554763555526733
