,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,Pterm_z,Iterm_z,Dterm_z,Pterm_roll,Iterm_roll,Dterm_roll,Pterm_pitch,Iterm_pitch,Dterm_pitch,mode,AUX2,AUX3,Battery,time step
0,1400,1497,1503,1500,0.4,-0.4,121,69.0,-18.239705786493737,2.920970706164587,364.3413507354129,1000.0,1000.0,9.263487040662278,-15.98145002468821,2180.194727573945,0.0,0.0,1497.6841282398345,-4.6317435203311394e-05,0.0,1503.9953625061721,7.990725012344105e-05,0.0,Controller Detection,1500,1500,3.7,10.487112283706665
1,1750,1497,1504,1500,0.4,-0.4,121,69.0,-19.019100278293042,2.9217740966301715,379.991496637125,1000.0,1000.0,9.543547076188801,-16.708789557357942,2234.9702382299374,0.0,0.0,1497.6141132309529,-0.00014035260578756678,0.0,1504.1771973893394,0.00024335844803367185,0.0,Controller Detection,1500,1500,3.7,10.551523208618164
2,1750,1497,1504,1500,0.3,-0.4,121,69.0,-18.709799571320453,2.8889836399706654,375.1184138984159,1000.0,1000.0,9.402091087524903,-16.431783520144304,2217.9144486444557,0.0,0.0,1497.6494772281187,-0.0002350807966061353,0.0,1504.1079458800361,0.00040906131342118306,0.0,Controller Detection,1500,1500,3.7,10.62507677078247
3,1750,1497,1504,1500,0.3,-0.4,121,69.0,-18.732563920615945,2.949420499187527,375.5292296557576,1000.0,1000.0,9.46667176950849,-16.431377237754017,2219.352303795152,0.0,0.0,1497.633332057623,-0.0003294246108913023,0.0,1504.1078443094384,0.0005733771172106747,0.0,Controller Detection,1500,1500,3.7,10.693087816238403
4,1750,1497,1503,1500,0.3,-0.2,121,69.0,-17.614134897964057,2.900187779227184,354.1978102756459,1000.0,1000.0,9.019899950250585,-15.404877222682543,2144.692335964761,0.0,0.0,1497.7450250124373,-0.0004218574694900977,0.0,1503.8512193056706,0.0007325583895128575,0.0,Controller Detection,1500,1500,3.7,10.765636205673218
5,1750,1497,1503,1500,0.3,-0.2,121,69.0,-17.999327979579025,2.7277175013526396,361.99647040223397,1000.0,1000.0,8.996925929511768,-15.826293763939827,2171.987646407819,0.0,0.0,1497.750768517622,-0.0005119415988889095,0.0,1503.956573440985,0.0008887142444459694,0.0,Controller Detection,1500,1500,3.7,10.833210706710815
6,1750,1497,1504,1500,0.3,2.4,121,69.0,-18.732563920615945,2.949420499187527,375.5292296557576,1000.0,1000.0,9.46667176950849,-16.431377237754017,2219.352303795152,0.0,0.0,1497.633332057623,-0.0006042595873840108,0.0,1504.1078443094384,0.0010500025994544387,0.0,Controller Detection,1500,1500,3.7,10.899789810180664
7,1750,1497,1503,1500,1.3,4.8,122,68.0,-17.961508730969552,2.7481146036869464,364.8352547206215,1000.0,1000.0,9.276507089356405,-15.624159049011668,2181.9233915221753,0.0,0.0,1497.6808732276609,-0.0006979754816783352,0.0,1503.906039762253,0.0012102802808882673,0.0,Controller Detection,1500,1500,3.7,10.967780590057373
8,1750,1497,1503,1500,0.9,4.1,121,69.0,-17.65182891681623,2.6894678383645108,364.75164021753795,1000.0,1000.0,8.83668426623472,-15.515582894014212,2181.630740761383,0.0,0.0,1497.7908289334414,-0.0007885414384562908,0.0,1503.8788957235035,0.0013659789906033967,0.0,Controller Detection,1500,1500,3.7,11.03834867477417
9,1750,1497,1503,1500,0.7,3.2,120,70.0,-17.022923606897802,2.529141141542337,359.1194753489334,1000.0,1000.0,8.19879803948648,-15.131298481882947,2161.918163721267,0.0,0.0,1497.9503004901285,-0.0008737188499848968,0.0,1503.7828246204708,0.0015192133974828825,0.0,Controller Detection,1500,1500,3.7,11.110903024673462
10,1750,1498,1503,1500,0.5,2.9,120,70.0,-16.148195645649352,2.267406608737288,356.94346411645233,1000.0,1000.0,7.653673447727563,-14.398841553925937,2154.302124407583,0.0,0.0,1498.086581638068,-0.000952981207420967,0.0,1503.5997103884815,0.0016668640976619268,0.0,Controller Detection,1500,1500,3.7,11.174920320510864
11,1750,1498,1503,1500,-0.1,2.6,121,69.0,-15.43474438073513,2.245559295696321,362.3049282920156,1000.0,1000.0,7.6277279004808225,-13.604838761460913,2173.0672490220545,0.0,0.0,1498.0930680248798,-0.0010293882141620089,0.0,1503.4012096903652,0.001806882499238861,0.0,Controller Detection,1500,1500,3.7,11.252454042434692
12,1750,1498,1503,1500,-0.2,2.0,121,69.0,-14.053119196951538,1.9829642482326206,359.1395038240802,1000.0,1000.0,6.887444119920934,-12.409086181845268,2161.988263384281,0.0,0.0,1498.2781389700197,-0.0011019640742640177,0.0,1503.1022715454612,0.001936952123955392,0.0,Controller Detection,1500,1500,3.7,11.318084955215454
13,1750,1498,1502,1500,-0.1,1.6,121,69.0,-12.742063504677223,1.7545836004900712,359.0863048677533,1000.0,1000.0,6.204392077217697,-11.266954553937554,2161.8020670371366,0.0,0.0,1498.4489019806956,-0.0011674232552497108,0.0,1502.8167386384844,0.002055332327634306,0.0,Controller Detection,1500,1500,3.7,11.382114887237549
14,1750,1498,1502,1500,0.6,1.3,122,68.0,-10.912007669833407,1.1778555732940261,349.93743039405706,1000.0,1000.0,5.179798691094324,-9.676204868530865,2129.7810063791994,0.0,0.0,1498.7050503272264,-0.0012243442090912708,0.0,1502.4190512171326,0.0021600481247466483,0.0,Controller Detection,1500,1500,3.6,11.447642803192139
