,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,Pterm_z,Iterm_z,Dterm_z,Pterm_roll,Iterm_roll,Dterm_roll,Pterm_pitch,Iterm_pitch,Dterm_pitch,mode,AUX2,AUX3,Battery,time step
0,1400,1505,1501,1500,8.1,-9.0,16,214.0,-8.356360911829372,10.485765889683565,158.4696372062401,1000.0,1000.0,-12.791303038703528,-4.020276178828398,1442.1437302218403,0.0,0.0,1505.1165212154815,0.006395651519351764,0.2558260607740706,1501.6081104715313,0.0020101380894141994,0.03286146706189594,Controller Detection,1500,1500,3.9,2.4468026161193848
1,1442,1505,1501,1500,8.1,-9.0,16,214.0,-8.237025038768564,10.3876431167637,158.18608985649652,1000.0,1000.0,-12.637499557896799,-4.005660486699633,1441.1513144977378,0.0,0.0,1505.0549998231588,0.01911005281765193,0.252749991157936,1501.60226419468,0.006023106422178216,0.028293868340585802,Controller Detection,1500,1500,3.9,2.5107998847961426
2,1441,1505,1501,1500,7.7,-9.0,16,214.0,-8.16902263146037,10.304104949644824,158.92009814410122,1000.0,1000.0,-12.534409056992285,-3.9744306710013717,1443.7203435043543,0.0,0.0,1505.013763622797,0.03169600712509647,0.2506881811398457,1501.5897722684006,0.01001315200102872,0.017708562254054185,Controller Detection,1500,1500,3.9,2.569805860519409
3,1443,1505,1501,1500,8.2,-8.7,16,214.0,-8.0400664875313,10.168735766371876,158.4353323378978,1000.0,1000.0,-12.351802081828406,-3.9343158924460955,1442.0236631826422,0.0,0.0,1504.9407208327314,0.04413911269450682,0.24703604163656814,1501.5737263569783,0.013967525282752455,0.0025698127238619668,Controller Detection,1500,1500,3.9,2.6228020191192627
4,1442,1505,1501,1500,8.4,-8.8,16,214.0,-7.995182238986348,10.219465177469006,160.41821724550303,1000.0,1000.0,-12.342958880051508,-4.001471433543163,1448.9637603592605,0.0,0.0,1504.9371835520205,0.05648649317544678,0.24685917760103018,1501.6005885734173,0.017935418945747086,0.02791074114612808,Controller Detection,1500,1500,3.9,2.6758036613464355
5,1448,1505,1501,1500,8.4,-9.5,16,214.0,-7.814706390275449,9.90050682171229,159.1973931263949,1000.0,1000.0,-12.01497837148956,-3.837963786387461,1444.6908759423823,0.0,0.0,1504.8059913485959,0.06866546180121731,0.2402995674297912,1501.535185514555,0.021855136555712397,-0.027490043939440722,Controller Detection,1500,1500,3.9,2.734830856323242
6,1444,1504,1501,1500,8.4,-9.5,16,214.0,-7.826674844679375,9.837627190505657,159.44737604768818,1000.0,1000.0,-11.989738826332221,-3.779141534800571,1445.5658161669087,0.0,0.0,1504.7958955305328,0.012002358598910893,-0.0005047909031467768,1501.5116566139202,0.0038085526605940163,-0.01961663394449389,Controller Detection,1500,1500,3.9,2.794802665710449
7,1445,1504,1501,1500,8.3,-9.1,16,214.0,-7.781569495463854,9.61686285083549,158.01167621973093,1000.0,1000.0,-11.828894945026374,-3.621342193723587,1440.5408667690583,0.0,0.0,1504.7315579780106,0.02391167548459019,-0.003721668529263731,1501.4485368774895,0.007508794524856095,-0.07309992552525998,Controller Detection,1500,1500,3.9,2.853811502456665
8,1440,1504,1501,1500,8.3,-9.1,16,214.0,-7.8315668118110535,9.664179772339544,160.06519550921558,1000.0,1000.0,-11.896803885524273,-3.632611554974149,1447.7281842822545,0.0,0.0,1504.7587215542096,0.03577452489986552,-0.0023634897193057468,1501.4530446219896,0.011135771399204963,-0.06921327374415923,Controller Detection,1500,1500,3.9,2.91180157661438
9,1447,1504,1501,1500,7.8,-10.1,17,213.0,-7.689326559117201,9.401682439878378,158.78772663019453,1000.0,1000.0,-11.569335124025741,-3.6970069544223083,1443.257043205681,0.0,0.0,1504.6277340496104,0.04750759440464052,-0.008912864949276376,1501.478802781769,0.014800580653903193,-0.046215893556156115,Controller Detection,1500,1500,3.9,2.967803955078125
