,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1400,1494,1492,1500,-0.2,-0.2,181,9.0,-17.553950797091996,32.346546981649624,367.66485532577246,1000.0,1000.0,22.39794730664154,29.20226441000256,Controller Detection,1500,1500,3.6,6.862998723983765
1,1700,1494,1492,1500,-0.2,-0.2,181,9.0,-17.166764875449346,31.307301221060758,357.2519627465102,1000.0,1000.0,21.852954431589467,28.23638271177929,Controller Detection,1500,1500,3.6,6.920512914657593
2,1700,1494,1492,1500,-0.2,-0.2,181,9.0,-17.196916314301813,31.29500142852509,357.81897323747245,1000.0,1000.0,21.880810544730796,28.21951762589299,Controller Detection,1500,1500,3.6,6.989177465438843
3,1700,1494,1492,1500,-0.2,-0.3,181,9.0,-17.365546570628084,31.83408621835706,362.58570703348795,1000.0,1000.0,22.13169612348451,28.72558580346421,Controller Detection,1500,1500,3.6,7.050198078155518
4,1700,1494,1492,1500,-0.2,-0.3,181,9.0,-17.606611580180875,32.043172898336145,364.907410616421,1000.0,1000.0,22.402501585674827,28.89438740364399,Controller Detection,1500,1500,3.6,7.105710744857788
5,1700,1494,1492,1500,-0.2,-0.3,182,8.0,-17.47724920116038,31.861169357235855,363.60577866313076,1000.0,1000.0,21.74137955300857,29.118735679660738,Controller Detection,1500,1500,3.6,7.165260553359985
6,1700,1494,1492,1500,-0.2,-0.3,182,8.0,-17.47724920116038,31.861169357235855,363.60577866313076,1000.0,1000.0,21.74137955300857,29.118735679660738,Controller Detection,1500,1500,3.6,7.223252534866333
7,1700,1494,1492,1500,1.7,1.9,185,5.0,-17.60674571973281,32.159159060741615,366.23252781154486,1000.0,1000.0,20.342602130726377,30.50225475082745,Controller Detection,1500,1500,3.6,7.283836364746094
8,1700,1494,1492,1500,1.7,1.9,185,5.0,-17.39833120074559,31.853429060674816,359.35845113504087,1000.0,1000.0,20.108334566669903,30.215852667915048,Controller Detection,1500,1500,3.6,7.34383225440979
9,1700,1495,1492,1500,1.8,2.8,187,3.0,-17.73373035709226,32.218554837470066,360.19255089939463,1000.0,1000.0,19.395615772150823,31.24628869181451,Controller Detection,1500,1500,3.6,7.399433135986328
10,1700,1495,1492,1500,1.8,2.8,187,3.0,-17.854222550222154,32.650219322726855,358.95810567747867,1000.0,1000.0,19.53853440852972,31.671055521749306,Controller Detection,1500,1500,3.6,7.459466934204102
11,1700,1494,1492,1500,1.1,1.7,186,4.0,-18.00076923271862,33.13238198312444,358.46646399776427,1000.0,1000.0,20.268118397469365,31.79600297948505,Controller Detection,1500,1500,3.5,7.514977931976318
12,1700,1494,1492,1500,1.7,1.2,185,5.0,-17.9211909017962,33.09116686055288,351.1037521742467,1000.0,1000.0,20.73708058597758,31.40331027618343,Controller Detection,1500,1500,3.5,7.575531005859375
13,1700,1494,1492,1500,1.7,1.2,185,5.0,-18.099092840353364,33.51181100776764,351.22112316887007,1000.0,1000.0,20.950967107031428,31.806848569830898,Controller Detection,1500,1500,3.5,7.6365251541137695
14,1700,1494,1492,1500,1.8,0.1,183,7.0,-17.886291741606577,33.193222925393265,338.4542193144994,1000.0,1000.0,21.79820631868393,30.766015044669086,Controller Detection,1500,1500,3.5,7.699074983596802
15,1700,1494,1491,1500,1.8,0.1,183,7.0,-18.867368579856624,35.060319996391975,350.38441964217753,1000.0,1000.0,22.99951225306974,32.499631867122105,Controller Detection,1500,1500,3.5,7.766667127609253
16,1700,1493,1491,1500,1.5,0.8,182,8.0,-1000.0,-1000.0,-1000.0,-19.854359522122056,36.938672257457554,24.802007823490523,33.815994856000586,Controller Memory,1500,1500,3.5,7.834666728973389
17,1700,1493,1491,1500,1.5,0.8,182,8.0,-19.684435912726382,36.230021022282344,344.42519309463387,-19.854359522122056,36.938672257457554,24.53511270908216,33.13788896157823,Controller Detection,1500,1500,3.5,7.9002296924591064
18,1700,1493,1491,1500,1.4,0.5,182,8.0,-21.184097342431716,38.62019699682315,358.09739916642354,-19.854359522122056,36.938672257457554,26.35282773905977,35.29609137627695,Controller Detection,1500,1500,3.5,7.972867012023926
19,1700,1493,1491,1500,1.2,0.4,182,8.0,-21.06156478408906,38.072970520709816,344.588711278002,-19.854359522122056,36.938672257457554,26.155328453543685,34.771243706725066,Controller Detection,1500,1500,3.5,8.036869049072266
20,1700,1492,1490,1500,1.2,0.4,182,8.0,-22.843237534737177,40.518982050541986,358.11004151004556,-19.854359522122056,36.938672257457554,28.260081097048296,36.945489898887836,Controller Detection,1500,1500,3.5,8.094233512878418
21,1700,1492,1490,1500,0.2,1.2,183,7.0,-1000.0,-1000.0,-1000.0,-24.6143132350865,42.95044516950374,29.66518442854537,39.63056887194392,Controller Memory,1500,1500,3.5,8.152250289916992
22,1700,1492,1490,1500,0.2,1.2,183,7.0,-23.98879977650504,41.9943780111849,357.58740201548875,-24.6143132350865,42.95044516950374,28.92781817559495,38.75785900773231,Controller Detection,1500,1500,3.5,8.214779138565063
23,1700,1492,1490,1500,-0.3,1.8,183,7.0,-24.582228774607984,42.60010443911881,353.2565438670122,-24.6143132350865,42.95044516950374,29.59064332598984,39.286749640369166,Controller Detection,1500,1500,3.5,8.274343967437744
24,1700,1492,1489,1500,-0.3,1.8,183,7.0,-25.21638780808364,43.571370813270995,351.658069487293,-24.6143132350865,42.95044516950374,30.33844302948411,40.17349179722842,Controller Detection,1500,1500,3.5,8.333343982696533
25,1700,1492,1489,1500,-0.9,1.5,182,8.0,-25.634102025944934,44.418633003103594,350.1313318736494,-24.6143132350865,42.95044516950374,31.566511602605896,40.41877645084652,Controller Detection,1500,1500,3.4,8.39592957496643
26,1700,1491,1489,1500,-0.7,0.7,182,8.0,-26.112334447154204,45.088702804206285,347.2409782407654,-24.6143132350865,42.95044516950374,32.133345590845565,41.0157680896672,Controller Detection,1500,1500,3.4,8.47050166130066
27,1700,1491,1489,1500,-0.2,1.0,182,8.0,-1000.0,-1000.0,-1000.0,-26.560955582410017,45.71728309600499,32.665082244463996,41.57579508672594,Controller Memory,1500,1500,3.4,8.538488864898682
28,1700,1491,1488,1500,-0.2,1.0,182,8.0,-28.571299436534016,50.496459202797794,368.6270129998281,-26.560955582410017,45.71728309600499,35.320994329210464,46.028674792001055,Controller Detection,1500,1500,3.4,8.607066869735718
29,1700,1491,1488,1500,-0.2,1.0,182,8.0,-27.901163808150482,49.60859531117509,354.0500589397553,-26.560955582410017,45.71728309600499,34.53381364366857,45.24271638420443,Controller Detection,1500,1500,3.4,8.671664476394653
30,1700,1491,1488,1500,-1.0,0.8,183,7.0,-27.910817657058725,50.374596682422975,350.37914838896944,-26.560955582410017,45.71728309600499,33.84189367666231,46.597639055856085,Controller Detection,1500,1500,3.4,8.849193572998047
31,1700,1491,1488,1500,-1.0,0.3,183,7.0,-1000.0,-1000.0,-1000.0,-27.91465540074164,50.679109105556286,33.88281354345173,46.89941398626123,Controller Memory,1500,1500,3.4,8.919767618179321
32,1700,1491,1487,1500,-1.0,0.3,183,7.0,-27.526339000217845,54.078531172884226,346.9974668398313,-27.91465540074164,50.679109105556286,33.91167692979486,50.32082114175745,Controller Detection,1500,1500,3.4,8.990370273590088
33,1700,1490,1486,1500,-0.4,0.5,181,9.0,-29.042450012239613,59.02489027649367,370.08950375483664,-27.91465540074164,50.679109105556286,37.918416393867794,53.75495579987776,Controller Detection,1500,1500,3.4,9.0583975315094
34,1700,1490,1486,1500,-0.4,0.5,181,9.0,-27.696193609826647,58.42483737099203,357.4095680442023,-27.91465540074164,50.679109105556286,36.494865686484964,53.372891441492015,Controller Detection,1500,1500,3.4,9.122653484344482
35,1700,1491,1486,1500,0.7,-0.1,182,8.0,-26.675961332651315,59.701568629223395,353.4441041802652,-27.91465540074164,50.679109105556286,34.725205149018606,55.40798080754749,Controller Detection,1500,1500,3.4,9.18724012374878
36,1700,1490,1485,1500,0.7,-0.1,182,8.0,-27.53684168804657,63.60555570454957,369.6631253240377,-27.91465540074164,50.679109105556286,36.12103746335458,59.15416316040684,Controller Detection,1500,1500,3.4,9.254259824752808
37,1700,1491,1485,1500,0.4,-0.2,182,8.0,-25.742968569614092,60.48254480228537,347.19990847812926,-27.91465540074164,50.679109105556286,33.909983083196835,56.31120407018394,Controller Detection,1500,1500,3.4,9.31879210472107
38,1700,1491,1485,1500,0.4,-0.2,182,8.0,-25.43672340492871,62.30892005753328,349.98064585489345,-27.91465540074164,50.679109105556286,33.86090058319198,58.16242625621897,Controller Detection,1500,1500,3.4,9.38739824295044
39,1700,1491,1485,1500,0.4,-0.2,182,8.0,-25.446326423732202,64.15895046450476,354.14356516175565,-27.91465540074164,50.679109105556286,34.127884614685236,59.99311581253834,Controller Detection,1500,1500,3.4,9.44939923286438
40,1700,1491,1484,1500,-0.3,-0.9,183,7.0,-24.614832710277927,63.980559133658616,347.4946536201994,-27.91465540074164,50.679109105556286,32.22862621219448,60.503864247543774,Controller Detection,1500,1500,3.4,9.515963554382324
41,1700,1491,1484,1500,-0.3,-0.9,183,7.0,-24.55940217856359,65.421525851362,349.9782659828283,-27.91465540074164,50.679109105556286,32.349218519013164,61.94084550034813,Controller Detection,1500,1500,3.4,9.578531742095947
42,1700,1491,1484,1500,-0.8,-0.7,182,8.0,-24.963016445605025,67.80573519704677,358.2340901636147,-27.91465540074164,50.679109105556286,34.1568125158034,63.67167403512987,Controller Detection,1500,1500,3.4,9.646533489227295
43,1700,1491,1483,1500,-0.2,-0.7,182,8.0,-1000.0,-1000.0,-1000.0,-25.31128173194855,69.86298990353755,34.788003025287544,65.66043852037882,Controller Memory,1500,1500,3.4,9.706073760986328
44,1700,1491,1484,1500,-0.2,-0.7,182,8.0,-23.43550776631636,65.80766402726229,339.70121347078424,-25.31128173194855,69.86298990353755,32.366091685340415,61.9056360762592,Controller Detection,1500,1500,3.4,9.767187595367432
45,1700,1491,1483,1500,0.3,0.1,181,9.0,-24.683019723155724,69.60903777756906,355.94749216667896,-25.31128173194855,69.86298990353755,35.26838337793997,64.89076002698211,Controller Detection,1500,1500,3.4,9.828184366226196
46,1700,1491,1484,1500,0.3,0.1,181,9.0,-23.568085914970247,67.28657453530296,340.6133375571713,-25.31128173194855,69.86298990353755,33.80386296018034,62.77130423497387,Controller Detection,1500,1500,3.4,9.888603925704956
47,1700,1491,1483,1500,-0.4,0.3,181,9.0,-24.238892872596853,69.75267529567198,350.50412752229226,-25.31128173194855,69.86298990353755,34.852194324201875,65.10210587516156,Controller Detection,1500,1500,3.4,9.951622009277344
48,1700,1491,1482,1500,-1.4,-0.5,183,7.0,-1000.0,-1000.0,-1000.0,-24.9365151554363,72.31735776147069,33.56391106005938,68.73931841421089,Controller Memory,1500,1500,3.4,10.017159223556519
49,1700,1491,1483,1500,-1.7,-0.9,183,7.0,-23.809749156768074,70.01662966626121,347.4666551953428,-24.9365151554363,72.31735776147069,32.16515558196399,66.5930578297666,Controller Detection,1500,1500,3.4,10.075749158859253
50,1700,1492,1483,1500,-1.7,-0.9,183,7.0,-23.446702617503586,69.53562522533235,343.98549208682346,-24.9365151554363,72.31735776147069,31.746195441159358,66.15988296636596,Controller Detection,1500,1500,3.4,10.135746955871582
51,1700,1492,1483,1500,-2.2,-2.4,184,6.0,-23.236180724032454,69.75580455529133,344.236154057045,-24.9365151554363,72.31735776147069,30.400357548947877,66.94483269597458,Controller Detection,1500,1500,3.4,10.198317766189575
52,1700,1492,1483,1500,-2.1,-2.2,183,7.0,-23.10233133354217,70.92003295246681,349.968958638692,-24.9365151554363,72.31735776147069,31.573107909238566,67.57593983049972,Controller Detection,1500,1500,3.4,10.258342266082764
53,1700,1492,1482,1500,-2.1,-2.2,183,7.0,-23.032559557481193,71.96603924132269,355.95580064596237,-24.9365151554363,72.31735776147069,31.631332301036583,68.62265238763301,Controller Detection,1500,1500,3.4,10.31445837020874
54,1700,1492,1483,1500,-1.5,-1.5,182,8.0,-21.700688176851017,69.11993905341407,342.47859025276017,-24.9365151554363,72.31735776147069,31.10913482748765,65.42711649141962,Controller Detection,1500,1500,3.4,10.375012159347534
55,1700,1492,1483,1500,-0.4,-0.2,181,9.0,-21.060532657512255,68.75964514800125,342.8949015909856,-24.9365151554363,72.31735776147069,31.55762085763167,64.61850665639963,Controller Detection,1500,1500,3.4,10.433012247085571
56,1700,1492,1483,1500,-0.4,-0.2,181,9.0,-20.859496838808543,70.09105208123424,353.01726025930753,-24.9365151554363,72.31735776147069,31.56733805480717,65.96497069169422,Controller Detection,1500,1500,3.4,10.493601560592651
57,1700,1492,1483,1500,-0.4,-0.2,181,9.0,-20.32790466892957,69.07485527810644,349.9777178403912,-24.9365151554363,72.31735776147069,30.88332246339315,65.04444429420943,Controller Detection,1500,1500,3.4,10.557626008987427
58,1700,1492,1483,1500,0.5,-0.6,181,9.0,-19.4025839668332,68.38124537684567,349.9747116319765,-24.9365151554363,72.31735776147069,29.86088950077092,64.50412593083593,Controller Detection,1500,1500,3.4,10.622154951095581
59,1700,1492,1483,1500,0.5,-0.6,181,9.0,-19.029905669178476,68.66151558436982,355.8795050243996,-24.9365151554363,72.31735776147069,29.53664341136526,64.83924527714943,Controller Detection,1500,1500,3.4,10.679743766784668
60,1700,1493,1484,1500,1.1,-0.5,182,8.0,-17.870868482744378,66.4467441709338,348.31904785360047,-24.9365151554363,72.31735776147069,26.944549854110882,63.31294484072278,Controller Detection,1500,1500,3.4,10.745740175247192
61,1700,1493,1484,1500,1.1,-0.5,182,8.0,-16.94566449650489,65.0272048108136,344.75457003829484,-24.9365151554363,72.31735776147069,25.830788194782706,62.03598384785946,Controller Detection,1500,1500,3.4,10.804326057434082
62,1700,1493,1484,1500,1.5,-0.6,181,9.0,-16.952929393793642,66.1287272829088,355.58079803793385,-24.9365151554363,72.31735776147069,27.089022777475734,62.6625504751417,Controller Detection,1500,1500,3.4,10.871900796890259
63,1700,1493,1483,1500,0.9,-0.1,182,8.0,-1000.0,-1000.0,-1000.0,-16.960025759634753,67.20469658206112,26.14805797720655,64.19028571734992,Controller Memory,1500,1500,3.4,10.937907934188843
64,1700,1493,1484,1500,0.9,-0.1,182,8.0,-15.969923555812972,64.41501389702283,355.8134816136497,-16.960025759634753,67.20469658206112,24.7793425899998,61.56554762640853,Controller Detection,1500,1500,3.4,11.010463237762451
65,1700,1493,1484,1500,0.0,-0.3,182,8.0,-15.499298818276463,63.47155439697183,355.80204277969654,-16.960025759634753,67.20469658206112,24.18199375580518,60.696768113468615,Controller Detection,1500,1500,3.4,11.079100847244263
66,1700,1494,1485,1500,0.0,-0.3,182,8.0,-14.989867260666337,61.84691155170024,352.28245443742753,-16.960025759634753,67.20469658206112,23.451413368365564,59.158835350286225,Controller Detection,1500,1500,3.4,11.137098550796509
67,1700,1494,1485,1500,0.1,-1.0,182,8.0,-14.68648657453706,61.412562889378286,356.191401621985,-16.960025759634753,67.20469658206112,23.090535511985628,58.770936170148175,Controller Detection,1500,1500,3.4,11.197662830352783
68,1700,1494,1484,1500,0.1,-1.0,182,8.0,-15.125167440231529,63.02273169561907,372.64534575183853,-16.960025759634753,67.20469658206112,23.74903935148447,60.30438234784162,Controller Detection,1500,1500,3.4,11.256674766540527
69,1700,1494,1485,1500,-0.3,-0.8,182,8.0,-14.362742867073223,60.97374969587955,367.36198251921377,-16.960025759634753,67.20469658206112,22.70887146314677,58.381449892167915,Controller Detection,1500,1500,3.4,11.317213535308838
70,1700,1494,1485,1500,-0.8,-0.6,183,7.0,-14.12387413706913,59.73888137763953,364.3114035602769,-16.960025759634753,67.20469658206112,21.298935170265285,57.57232954731199,Controller Detection,1500,1500,3.4,11.37779188156128
71,1700,1494,1486,1500,-0.8,-0.6,183,7.0,-13.402787164645291,57.338811454490674,357.9840500059243,-16.960025759634753,67.20469658206112,20.29072812512672,55.27802777728781,Controller Detection,1500,1500,3.4,11.437792778015137
72,1700,1495,1486,1500,-0.1,-0.6,183,7.0,-13.194333177317334,56.468832416393894,361.9013599460911,-16.960025759634753,67.20469658206112,19.97780414806097,54.43993758158207,Controller Detection,1500,1500,3.4,11.498371601104736
73,1700,1495,1486,1500,-0.1,-0.6,183,7.0,-12.811875617215144,55.44740736694985,364.5958903792896,-16.960025759634753,67.20469658206112,19.473716968502092,53.47273593129633,Controller Detection,1500,1500,3.4,11.565398216247559
74,1700,1495,1486,1500,0.2,-0.5,183,7.0,-12.567372100004985,54.32389361062008,368.0398920621242,-16.960025759634753,67.20469658206112,19.09411405964182,52.387394159237786,Controller Detection,1500,1500,3.4,11.633955001831055
75,1700,1495,1487,1500,-0.3,-1.2,182,8.0,-11.699594261699554,50.97913467638614,356.6037208019759,-16.960025759634753,67.20469658206112,18.68065887176664,48.85474042872601,Controller Detection,1500,1500,3.4,11.704521179199219
76,1700,1495,1488,1500,0.3,-0.8,181,9.0,-11.519656910745345,50.23262601758787,361.86405535098515,-16.960025759634753,67.20469658206112,19.235944797026722,47.81210766876806,Controller Detection,1500,1500,3.4,11.768064737319946
77,1700,1495,1488,1500,0.6,-1.1,181,9.0,-11.057277451332707,48.25826963548096,360.54693848165056,-16.960025759634753,67.20469658206112,18.470400611600517,45.93439097336027,Controller Detection,1500,1500,3.4,11.830089330673218
78,1700,1495,1489,1500,0.6,-1.1,181,9.0,-10.225712400705783,44.77974374908402,346.57023101035736,-16.960025759634753,67.20469658206112,17.104912170482798,42.62877694674862,Controller Detection,1500,1500,3.4,11.889688968658447
79,1700,1495,1489,1500,0.6,-1.1,181,9.0,-10.283122826212722,43.492432789998,350.0241092628365,-16.960025759634753,67.20469658206112,16.96023597715956,41.34833395253711,Controller Detection,1500,1500,3.4,11.954718351364136
80,1700,1495,1490,1500,1.1,-1.1,181,9.0,-10.075694332456694,40.95927609210137,342.9038276850968,-16.960025759634753,67.20469658206112,16.35908825947098,38.87881358257895,Controller Detection,1500,1500,3.4,12.023266315460205
81,1700,1495,1489,1500,0.0,-1.4,182,8.0,-10.532139951465698,42.01435673721211,360.7917299737492,-16.960025759634753,67.20469658206112,16.2769102014141,40.13968532878755,Controller Detection,1500,1500,3.4,12.086843252182007
82,1700,1496,1490,1500,-0.3,-0.7,182,8.0,-10.422580363749315,39.43836063017574,354.74623659975356,-16.960025759634753,67.20469658206112,15.809907473796766,37.604006386349226,Controller Detection,1500,1500,3.4,12.143832921981812
83,1700,1496,1491,1500,-0.3,-0.7,182,8.0,-10.457558087841408,37.145383652467004,351.9503552837672,-16.960025759634753,67.20469658206112,15.525424080664653,35.32847654463829,Controller Detection,1500,1500,3.4,12.203425168991089
84,1700,1495,1491,1500,-0.8,0.2,181,9.0,-11.012383395035675,35.80089280629743,360.81363984156474,-16.960025759634753,67.20469658206112,16.477296195556022,33.63740810245599,Controller Detection,1500,1500,3.4,12.263440132141113
85,1700,1495,1492,1500,-0.8,0.2,181,9.0,-10.95862167369319,33.40494649187895,356.86527066597426,-16.960025759634753,67.20469658206112,16.049387790254556,31.27937004913082,Controller Detection,1500,1500,3.4,12.324992418289185
