,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,Pterm_z,Iterm_z,Dterm_z,Pterm_roll,Iterm_roll,Dterm_roll,Pterm_pitch,Iterm_pitch,Dterm_pitch,mode,AUX2,AUX3,Battery,time step
0,1400,1501,1504,1500,-0.1,0.0,8,182.0,-3.050499281419628,10.813353651709146,358.39907770086563,1000.0,1000.0,-3.4260215997899186,-10.700305559218679,2054.3967719530297,0.0,0.0,1501.370408639916,0.0017130107998949594,0.34260215997899185,1504.2801222236874,0.005350152779609339,0.03984292594631561,Controller Detection,1500,1500,3.7,26.856224298477173
1,1750,1501,1504,1500,-0.1,0.0,8,182.0,-3.190465893376165,11.098236627140098,367.6368712769805,1000.0,1000.0,-3.5758452203298745,-10.980130227325839,2086.7290494694316,0.0,0.0,1501.430338088132,0.005213944209954856,0.35758452203298746,1504.3920520909303,0.0161903706728816,0.4339708906261846,Controller Detection,1500,1500,3.7,26.927222728729248
2,1750,1501,1504,1500,-0.2,0.0,8,182.0,-3.190465893376165,11.098236627140098,367.6368712769805,1000.0,1000.0,-3.5758452203298745,-10.980130227325839,2086.7290494694316,0.0,0.0,1501.430338088132,0.00878978943028473,0.35758452203298746,1504.3920520909303,0.02717050090020744,0.4339708906261846,Controller Detection,1500,1500,3.7,27.004226207733154
3,1750,1501,1504,1500,0.7,-0.8,9,181.0,-3.179087520263051,10.805595815859997,359.9691791080153,1000.0,1000.0,-3.367186979810859,-10.748467343775838,2059.892126878053,0.0,0.0,1501.3468747919244,0.012261305530355097,0.3367186979810859,1504.2993869375102,0.03803479968575828,0.10304839507055572,Controller Detection,1500,1500,3.7,27.07323431968689
4,1750,1501,1504,1500,2.0,1.4,12,178.0,-2.9940867688670183,10.895503696069442,359.0673123723699,1000.0,1000.0,-2.612015256791877,-10.99335857092153,2056.7355933032945,0.0,0.0,1501.0448061027168,0.015250906648656465,0.2612015256791877,1504.3973434283687,0.04890571264310696,0.43853137955044685,Controller Detection,1500,1500,3.7,27.146230936050415
5,1750,1501,1504,1500,2.2,2.2,13,177.0,-2.839936176524452,10.549139161231453,353.36433742740235,1000.0,1000.0,-2.283944857152363,-10.683312708109158,2036.7751809959082,0.0,0.0,1500.913577942861,0.017698886705628584,0.2283944857152363,1504.2733250832437,0.0597440482826223,0.05095982077888981,Controller Detection,1500,1500,3.7,27.22622799873352
6,1750,1501,1503,1500,3.1,2.5,13,177.0,-2.517561795765869,10.29828438021341,358.9567124694097,1000.0,1000.0,-1.9751410041213182,-10.415929943364922,2056.348493642934,0.0,0.0,1500.7900564016486,0.019828429636265424,0.19751410041213183,1504.166371977346,0.07029366960835934,-0.3204148305903328,Controller Detection,1500,1500,3.7,27.29822611808777
7,1750,1500,1502,1500,3.2,1.6,13,177.0,-2.0448894216624316,9.715799944446895,359.3864703903512,1000.0,1000.0,-1.5336012910215349,-9.8095060215853,2057.8526463662292,0.0,0.0,1500.6134405164087,0.02158280078383685,0.1533601291021535,1503.9238024086342,0.08040638759083445,-1.1744572723226292,Controller Detection,1500,1500,3.7,27.369232416152954
8,1750,1500,1500,1500,2.2,0.0,12,178.0,-0.6054497923854694,8.209512576678367,353.3473468652172,1000.0,1000.0,-0.31857311163172575,-8.225641456463148,2036.7157140282602,0.0,0.0,1500.1274292446526,0.02250888798516348,0.031857311163172586,1503.2902565825852,0.08942396132985866,-3.2051317727551933,Controller Detection,1500,1500,3.7,27.447229385375977
9,1750,1499,1497,1500,1.8,-0.5,11,179.0,0.5579588400605593,7.074377216706161,349.12290448966564,1000.0,1000.0,0.6813387667032976,-7.063562030338528,2021.9301657138299,0.0,0.0,1499.7274644933186,0.022327505157627693,-0.06813387667032975,1502.8254248121355,0.0970685630732595,-4.965864943522144,Controller Detection,1500,1500,3.6,27.51322913169861
10,1750,1498,1496,1500,1.5,-0.5,10,180.0,2.059899344765365,6.038761461607805,359.8592415521299,1000.0,1000.0,2.0598993447653657,-6.038761461607805,2059.5073454324547,0.0,0.0,1499.176040262094,0.020956886101893363,-0.5485920944555284,1502.415504584643,0.10361972481923268,-6.469720050923283,Controller Detection,1500,1500,3.6,27.583228588104248
11,1750,1497,1493,1500,1.2,-0.4,9,181.0,3.4965102789208715,4.742032590255356,360.82596536998045,1000.0,1000.0,3.4132178633656824,-4.802332874223175,2062.8908787949317,0.0,0.0,1498.6347128546538,0.01822032749782784,-0.6989063083695557,1501.9209331496893,0.10904027198714816,-8.449098695677524,Controller Detection,1500,1500,3.6,27.661224365234375
12,1750,1497,1491,1500,1.3,-0.4,8,182.0,4.990311423161844,3.387135117171795,344.70934206925216,1000.0,1000.0,4.869062149423894,-3.5592311230328315,2006.4826972423825,0.0,0.0,1498.0523751402304,0.01407918749143305,-0.8444907369753768,1501.4236924492131,0.11322105398577617,-10.022236993093816,Controller Detection,1500,1500,3.6,27.74024486541748
13,1750,1496,1489,1500,1.4,-0.1,9,181.0,7.321856416439895,1.6532513249985556,338.6494035361696,1000.0,1000.0,7.291888048176611,-1.7807835408691948,1985.2729123765935,0.0,0.0,1497.0832447807293,0.007998712392632796,-1.065907502798747,1500.7123134163476,0.11589106131772718,-11.645814643656166,Controller Detection,1500,1500,3.6,27.831237316131592
