,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,Pterm_z,Iterm_z,Dterm_z,Pterm_roll,Iterm_roll,Dterm_roll,Pterm_pitch,Iterm_pitch,Dterm_pitch,mode,AUX2,AUX3,Battery,time step
0,1500,1500,1500,1500,-1.4,0.6,12,-2.0,-1000.0,-1000.0,-1000.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,1500.0,0.0,0.0,Controller Memory,1500,1500,3.7,3.4643590450286865
1,1400,1515,1474,1500,-1.4,0.6,12,-2.0,-4.37640694810543,14.672976143286117,260.52958269275416,0.0,0.0,-37.509951472153155,53.39642537518818,1799.3535394246396,0.0,0.0,1515.0039805888612,0.018754975736076582,0.7501990294430632,1478.6414298499246,-0.02669821268759409,-4.026269540023502,Controller Detection,1500,1500,3.7,3.7286040782928467
2,1750,1515,1474,1500,-1.4,0.6,12,-2.0,-4.161009320705607,14.28399844109668,252.76807695888687,0.0,0.0,-37.711642759103306,53.00016735891791,1772.188269356104,0.0,0.0,1515.0846571036413,0.05636577285170481,0.7542328551820662,1478.7999330564328,-0.07989650905464714,-3.96520894762493,Controller Detection,1500,1500,3.7,3.85839581489563
3,1750,1515,1474,1500,-1.4,0.9,11,-1.0,-4.135276844534652,14.296345725895552,251.40978291557997,0.0,0.0,-36.80686267808167,53.6621504041814,1767.43424020453,0.0,0.0,1514.7227450712326,0.09362502557029731,0.7361372535616335,1478.5351398383275,-0.13322766793619678,-4.066263809991957,Controller Detection,1500,1500,3.7,3.989410400390625
4,1500,1499,1495,1500,-1.3,0.3,16,-6.0,-1000.0,-1000.0,-1000.0,-4.107585428797608,14.309632974053008,2.5893197013329967,14.660602899992357,1767.43424020453,0.0,0.0,1498.9642721194668,0.11073379705867165,-0.051786394026659896,1494.135758840003,-0.16738904458828366,1.4663277165883357,Controller Memory,1500,1500,3.7,4.130398750305176
5,1500,1498,1495,1500,-1.0,0.3,14,-4.0,-1000.0,-1000.0,-1000.0,-4.081659976030381,14.322072855342705,3.0726599583771206,14.571907212642365,1767.43424020453,0.0,0.0,1498.770936016649,0.1079028072288166,-0.06145319916754237,1494.171237114943,-0.18200529964460102,1.4797667514861683,Controller Memory,1500,1500,3.7,4.262395858764648
6,1500,1498,1495,1500,-0.7,-0.1,13,-3.0,-1000.0,-1000.0,-1000.0,-4.056716779289217,14.334041418022464,3.3009714254944957,14.526709264283461,1767.43424020453,0.0,0.0,1498.6796114298022,0.10471599153688078,-0.06601942850988987,1494.1893162942865,-0.19655460788306395,1.4868847605573785,Controller Memory,1500,1500,3.7,4.389391899108887
7,1500,1498,1495,1500,-0.7,-0.5,14,-4.0,-1000.0,-1000.0,-1000.0,-4.031236516645931,14.346267682510833,3.0206715821793604,14.592525739706899,1767.43424020453,0.0,0.0,1498.7917313671282,0.10155517003304386,-0.060413431643587166,1494.1629897041173,-0.21111422538505914,1.476738111283606,Controller Memory,1500,1500,3.7,4.519122362136841
8,1500,1498,1495,1500,-1.9,0.8,14,-4.0,-1000.0,-1000.0,-1000.0,-4.004524968726648,14.359084757998904,2.9931310282585306,14.603448290052167,1767.43424020453,0.0,0.0,1498.8027475886965,0.09854826872782492,-0.059862620565170575,1494.158620683979,-0.22571221239993866,1.475131847279407,Controller Memory,1500,1500,3.7,4.655121803283691
9,1750,1516,1492,1500,-1.6,0.5,14,-4.0,-2.467374201565097,-18.27873877238056,250.9949471590913,-4.004524968726648,14.359084757998904,-38.95639679688681,19.050205700919125,1765.9823150568195,0.0,0.0,1515.5825587187546,0.11652990161213905,0.7791279359377362,1492.3799177196324,-0.24253903939542432,0.8398866736636208,Controller Detection,1500,1500,3.7,4.795123100280762
10,1750,1516,1492,1500,-1.6,0.4,14,-4.0,-2.468472974331057,-18.3298107304166,251.3701952378693,-4.004524968726648,14.359084757998904,-38.951738100976286,18.99933479811959,1767.2956833325425,0.0,0.0,1515.5806952403905,0.1554839690610706,0.7790347620195257,1492.400266080752,-0.2615638096449437,0.8471535316592375,Controller Detection,1500,1500,3.7,4.935131072998047
11,1750,1515,1497,1500,-1.5,0.4,14,-4.0,-2.5621928358679926,-18.651658032413373,256.35809572861575,-4.004524968726648,14.359084757998904,-38.83579560344035,18.6848090670351,1784.753335050155,0.0,0.0,1515.5343182413762,0.19437773591327892,0.026516882625743816,1492.526076373186,-0.28040588157752105,4.909786061172297,Controller Detection,1500,1500,3.7,5.108123302459717
12,1750,1515,1497,1500,-1.6,0.4,14,-4.0,-2.551354832156234,-18.9681865850198,259.9350986391611,-4.004524968726648,14.359084757998904,-38.82452729065063,18.368295541152794,1797.2728452370638,0.0,0.0,1515.5298109162602,0.2332078973603244,0.022257690630946382,1492.6526817835388,-0.298932433881615,4.8797551192377435,Controller Detection,1500,1500,3.7,5.312130451202393
13,1750,1515,1497,1500,-1.6,0.4,14,-4.0,-2.4698450028031984,-18.611617582870494,255.8096150527393,-4.004524968726648,14.359084757998904,-38.93071156239243,18.718310120862807,1782.8336526845876,0.0,0.0,1515.5722846249569,0.27208551678684595,0.04247697768621513,1492.512675951655,-0.3174757367126228,4.948249534035967,Controller Detection,1500,1500,3.7,5.5271241664886475
14,1750,1516,1491,1500,-1.6,0.4,14,-4.0,-2.551354832156234,-18.9681865850198,259.9350986391611,-4.004524968726648,14.359084757998904,-38.82452729065063,18.368295541152794,1797.2728452370638,0.0,0.0,1515.5298109162602,0.31096313621336746,0.8282769398396725,1492.6526817835388,-0.3360190395436306,-0.5503608352073253,Controller Detection,1500,1500,3.7,5.733129262924194
